  
       XFOIL         Version 6.96
  
 Calculated polar for: FX 84-W-218                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2016   0.01860   0.01121  -0.0751   0.7325   0.3139
  -4.500  -0.1623   0.01820   0.01099  -0.0727   0.7230   0.3567
  -4.000  -0.1141   0.01750   0.01043  -0.0712   0.7170   0.4093
  -3.500  -0.0766   0.01751   0.01068  -0.0684   0.7063   0.4629
  -3.000  -0.0257   0.01712   0.01044  -0.0672   0.6993   0.5175
  -2.500   0.0236   0.01713   0.01056  -0.0658   0.6915   0.5655
  -2.000   0.0713   0.01726   0.01079  -0.0642   0.6820   0.6058
  -1.500   0.1321   0.01711   0.01056  -0.0642   0.6763   0.6424
  -1.000   0.1737   0.01764   0.01123  -0.0617   0.6654   0.6707
  -0.500   0.2323   0.01763   0.01118  -0.0614   0.6585   0.6977
   0.000   0.2815   0.01802   0.01159  -0.0599   0.6500   0.7211
   0.500   0.3317   0.01823   0.01181  -0.0583   0.6409   0.7424
   1.000   0.3970   0.01823   0.01169  -0.0590   0.6353   0.7621
   1.500   0.4289   0.01880   0.01240  -0.0549   0.6235   0.7817
   2.000   0.4910   0.01871   0.01220  -0.0551   0.6171   0.8003
   2.500   0.5239   0.01922   0.01279  -0.0513   0.6061   0.8192
   3.000   0.5809   0.01914   0.01266  -0.0506   0.5988   0.8346
   3.500   0.6148   0.01952   0.01312  -0.0467   0.5886   0.8511
   4.000   0.6664   0.01941   0.01296  -0.0455   0.5802   0.8668
   4.500   0.7010   0.01967   0.01326  -0.0418   0.5704   0.8845
   5.000   0.7475   0.01956   0.01312  -0.0399   0.5612   0.9016
   5.500   0.7800   0.01979   0.01340  -0.0359   0.5512   0.9207
   6.000   0.8360   0.01967   0.01326  -0.0359   0.5416   0.9372
   6.500   0.8832   0.02011   0.01377  -0.0354   0.5300   0.9553
   7.000   0.9749   0.01994   0.01346  -0.0419   0.5202   0.9649
   7.500   1.0381   0.02069   0.01434  -0.0454   0.5067   0.9789
   8.000   1.1194   0.02110   0.01477  -0.0516   0.4943   0.9890
   8.500   1.2127   0.02114   0.01468  -0.0592   0.4819   0.9968
   9.000   1.1327   0.02169   0.01535  -0.0390   0.4711   1.0000
   9.500   1.1700   0.02216   0.01576  -0.0372   0.4591   1.0000
  10.000   1.2078   0.02269   0.01621  -0.0355   0.4462   1.0000
  10.500   1.2159   0.02423   0.01783  -0.0305   0.4319   1.0000
  11.000   1.2360   0.02558   0.01920  -0.0272   0.4176   1.0000
  11.500   1.2600   0.02686   0.02045  -0.0244   0.4028   1.0000
  12.000   1.2825   0.02826   0.02181  -0.0217   0.3872   1.0000
  12.500   1.3027   0.02990   0.02340  -0.0190   0.3712   1.0000
  13.000   1.3147   0.03208   0.02558  -0.0159   0.3547   1.0000
  13.500   1.3195   0.03491   0.02845  -0.0128   0.3379   1.0000
  14.000   1.3251   0.03801   0.03157  -0.0101   0.3211   1.0000
  14.500   1.3306   0.04139   0.03497  -0.0079   0.3041   1.0000
  15.000   1.3358   0.04505   0.03864  -0.0061   0.2874   1.0000
  15.500   1.3403   0.04901   0.04261  -0.0046   0.2709   1.0000
  16.000   1.3436   0.05332   0.04693  -0.0035   0.2547   1.0000
  16.500   1.3457   0.05797   0.05160  -0.0028   0.2391   1.0000
  17.000   1.3466   0.06295   0.05661  -0.0023   0.2237   1.0000
  17.500   1.3464   0.06828   0.06197  -0.0023   0.2089   1.0000
  18.000   1.3453   0.07392   0.06765  -0.0026   0.1946   1.0000
