  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 318 (HANSA-BRANDENBURG VI.5) AIRFOIL        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2258   0.05036   0.04619  -0.0414   0.7722   0.0604
  -4.500  -0.1708   0.04367   0.03891  -0.0465   0.7593   0.0716
  -4.000  -0.1242   0.03940   0.03446  -0.0474   0.7467   0.0797
  -3.500  -0.0716   0.03491   0.02956  -0.0490   0.7351   0.0930
  -3.000  -0.0137   0.03150   0.02543  -0.0505   0.7229   0.1150
  -2.500   0.0387   0.02777   0.02154  -0.0512   0.7091   0.1325
  -2.000   0.0902   0.00884   0.00283  -0.0495   0.6837   0.1646
  -1.500   0.1424   0.00723   0.00096  -0.0495   0.6696   0.2011
  -1.000   0.2165   0.00466  -0.00355  -0.0476   0.6598   0.0716
  -0.500   0.2716   0.00399  -0.00444  -0.0470   0.6443   0.0712
   0.000   0.3262   0.00334  -0.00513  -0.0465   0.6296   0.0727
   0.500   0.3809   0.00294  -0.00551  -0.0461   0.6146   0.0779
   1.000   0.4361   0.00270  -0.00576  -0.0459   0.5993   0.0936
   1.500   0.4914   0.00199  -0.00439  -0.0455   0.5846   1.0000
   2.000   0.5462   0.00205  -0.00459  -0.0451   0.5680   1.0000
   2.500   0.6012   0.00210  -0.00465  -0.0450   0.5483   1.0000
   3.000   0.6559   0.00215  -0.00471  -0.0447   0.5268   1.0000
   3.500   0.7102   0.00221  -0.00474  -0.0445   0.5017   1.0000
   4.000   0.7640   0.00231  -0.00476  -0.0442   0.4705   1.0000
   4.500   0.8166   0.00251  -0.00475  -0.0439   0.4341   1.0000
   5.000   0.8685   0.00282  -0.00458  -0.0436   0.3964   1.0000
   5.500   0.9197   0.00325  -0.00427  -0.0434   0.3693   1.0000
   6.000   0.9709   0.00373  -0.00382  -0.0431   0.3511   1.0000
   6.500   1.0222   0.00428  -0.00325  -0.0429   0.3392   1.0000
   7.000   1.0732   0.00490  -0.00260  -0.0426   0.3292   1.0000
   7.500   1.1232   0.00546  -0.00194  -0.0422   0.3160   1.0000
   8.000   1.1709   0.00594  -0.00127  -0.0417   0.2975   1.0000
   8.500   1.2169   0.00643  -0.00058  -0.0410   0.2774   1.0000
   9.000   1.2594   0.00699   0.00016  -0.0400   0.2523   1.0000
   9.500   1.2950   0.00756   0.00097  -0.0386   0.2051   1.0000
  10.000   1.2651   0.01277   0.00526  -0.0325   0.0543   1.0000
  10.500   1.2385   0.01811   0.01088  -0.0293   0.0432   1.0000
  11.000   1.2214   0.02474   0.01779  -0.0279   0.0378   1.0000
  11.500   1.1912   0.03422   0.02747  -0.0270   0.0353   1.0000
  12.000   1.1707   0.04339   0.03687  -0.0260   0.0336   1.0000
  12.500   1.1524   0.05265   0.04635  -0.0253   0.0318   1.0000
  13.000   1.1383   0.06149   0.05532  -0.0248   0.0300   1.0000
  13.500   1.1302   0.06896   0.06281  -0.0234   0.0280   1.0000
  14.000   1.1305   0.07520   0.06925  -0.0221   0.0263   1.0000
  14.500   1.1353   0.08050   0.07477  -0.0203   0.0250   1.0000
  15.000   1.1357   0.08617   0.08068  -0.0190   0.0241   1.0000
  15.500   1.1257   0.09275   0.08755  -0.0187   0.0235   1.0000
  16.000   1.0988   0.09965   0.09478  -0.0193   0.0231   1.0000
  16.500   1.0702   0.10722   0.10267  -0.0216   0.0228   1.0000
  17.000   1.0368   0.11652   0.11234  -0.0258   0.0228   1.0000
  17.500   0.9799   0.13082   0.12714  -0.0340   0.0238   1.0000
  18.000   0.9097   0.14939   0.14611  -0.0452   0.0258   1.0000
