  
       XFOIL         Version 6.96
  
 Calculated polar for: GIII BL86 AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5433   0.01952   0.01177   0.0027   1.0000   0.0419
  -4.500  -0.4715   0.01647   0.00860  -0.0009   0.9920   0.0518
  -4.000  -0.4008   0.01426   0.00642  -0.0045   0.9818   0.0780
  -3.500  -0.3321   0.01236   0.00522  -0.0084   0.9707   0.2155
  -3.000  -0.2855   0.00972   0.00485  -0.0072   0.9571   0.7206
  -2.500  -0.2247   0.00997   0.00524  -0.0060   0.9448   0.8531
  -2.000  -0.1597   0.01045   0.00557  -0.0058   0.9327   0.8984
  -1.500  -0.0890   0.01088   0.00579  -0.0072   0.9204   0.9255
  -1.000  -0.0052   0.01123   0.00595  -0.0117   0.9085   0.9471
  -0.500   0.0955   0.01145   0.00604  -0.0200   0.8967   0.9732
   0.000   0.1638   0.01129   0.00577  -0.0229   0.8785   0.9840
   0.500   0.2305   0.01105   0.00541  -0.0251   0.8517   0.9940
   1.000   0.2925   0.01078   0.00507  -0.0266   0.8239   1.0000
   1.500   0.3382   0.01064   0.00491  -0.0250   0.7987   1.0000
   2.000   0.3848   0.01049   0.00478  -0.0234   0.7738   1.0000
   2.500   0.4320   0.01034   0.00464  -0.0218   0.7475   1.0000
   3.000   0.4796   0.01019   0.00456  -0.0202   0.7169   1.0000
   3.500   0.5270   0.01009   0.00447  -0.0184   0.6803   1.0000
   4.000   0.5736   0.01011   0.00453  -0.0164   0.6300   1.0000
   4.500   0.6170   0.01042   0.00458  -0.0138   0.5372   1.0000
   5.000   0.6543   0.01153   0.00500  -0.0107   0.3684   1.0000
   5.500   0.6913   0.01286   0.00585  -0.0080   0.2678   1.0000
   6.000   0.7292   0.01404   0.00673  -0.0054   0.1753   1.0000
   6.500   0.7553   0.01684   0.00880  -0.0010   0.0574   1.0000
   7.000   0.7863   0.01908   0.01108   0.0031   0.0426   1.0000
   7.500   0.8201   0.02168   0.01380   0.0066   0.0346   1.0000
   8.000   0.8583   0.02504   0.01724   0.0093   0.0301   1.0000
   8.500   0.8962   0.02945   0.02221   0.0120   0.0269   1.0000
   9.000   0.9275   0.03452   0.02799   0.0153   0.0255   1.0000
   9.500   0.9418   0.04166   0.03598   0.0196   0.0260   1.0000
  10.000   0.9350   0.05040   0.04542   0.0239   0.0274   1.0000
