  
       XFOIL         Version 6.96
  
 Calculated polar for: cr001sm                                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500  -0.2334   0.05189   0.04854  -0.0608   0.9827   0.0464
  -4.000  -0.1425   0.04085   0.03687  -0.0778   0.9743   0.0576
  -3.500  -0.0682   0.03409   0.02958  -0.0861   0.9647   0.0716
  -3.000   0.0146   0.02887   0.02379  -0.0943   0.9590   0.0992
  -2.000   0.1727   0.01721   0.00991  -0.0992   0.9428   0.0443
  -1.500   0.2479   0.01528   0.00788  -0.1025   0.9335   0.0531
  -1.000   0.3204   0.01369   0.00629  -0.1054   0.9222   0.0712
   0.000   0.4814   0.01009   0.00495  -0.1145   0.9046   1.0000
   0.500   0.5472   0.00983   0.00450  -0.1158   0.8864   1.0000
   1.000   0.6120   0.00958   0.00410  -0.1167   0.8652   1.0000
   1.500   0.6720   0.00941   0.00379  -0.1166   0.8376   1.0000
   2.500   0.7822   0.00949   0.00362  -0.1146   0.7683   1.0000
   3.000   0.8342   0.00972   0.00374  -0.1131   0.7289   1.0000
   3.500   0.8845   0.01005   0.00394  -0.1114   0.6862   1.0000
   4.000   0.9332   0.01048   0.00426  -0.1095   0.6403   1.0000
   4.500   0.9800   0.01100   0.00465  -0.1072   0.5899   1.0000
   5.000   1.0249   0.01162   0.00517  -0.1047   0.5334   1.0000
   5.500   1.0671   0.01241   0.00577  -0.1018   0.4673   1.0000
   6.000   1.1063   0.01340   0.00652  -0.0986   0.3871   1.0000
   6.500   1.1425   0.01473   0.00753  -0.0951   0.3018   1.0000
   7.000   1.1780   0.01625   0.00874  -0.0918   0.2289   1.0000
   7.500   1.2139   0.01781   0.01011  -0.0887   0.1640   1.0000
   8.000   1.2439   0.01995   0.01187  -0.0849   0.0923   1.0000
   8.500   1.2652   0.02296   0.01471  -0.0794   0.0499   1.0000
   9.000   1.2852   0.02582   0.01767  -0.0738   0.0375   1.0000
   9.500   1.3031   0.02939   0.02145  -0.0681   0.0318   1.0000
  10.000   1.3263   0.03251   0.02474  -0.0637   0.0269   1.0000
  10.500   1.3554   0.03802   0.03068  -0.0607   0.0238   1.0000
  11.000   1.3734   0.04336   0.03664  -0.0561   0.0224   1.0000
  11.500   1.3726   0.04917   0.04306  -0.0502   0.0215   1.0000
  12.000   1.3599   0.05498   0.04942  -0.0450   0.0205   1.0000
  12.500   1.3437   0.06106   0.05587  -0.0416   0.0195   1.0000
  13.000   1.3136   0.06985   0.06515  -0.0404   0.0193   1.0000
  13.500   1.2685   0.08211   0.07798  -0.0432   0.0198   1.0000
  14.000   1.2067   0.10010   0.09650  -0.0527   0.0209   1.0000
  14.500   1.1466   0.12277   0.11952  -0.0676   0.0231   1.0000
  15.000   1.0986   0.14667   0.14353  -0.0825   0.0248   1.0000
