  
       XFOIL         Version 6.96
  
 Calculated polar for: K3311  (original)                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500  -0.1239   0.02167   0.01455  -0.0838   0.9264   0.0581
  -4.000  -0.0553   0.01804   0.01055  -0.0859   0.9134   0.0567
  -3.500   0.0088   0.01595   0.00826  -0.0868   0.8970   0.0571
  -3.000   0.0667   0.01439   0.00662  -0.0868   0.8787   0.0600
  -2.500   0.1218   0.01331   0.00546  -0.0862   0.8598   0.0637
  -2.000   0.1732   0.01272   0.00472  -0.0848   0.8377   0.0731
  -1.500   0.2152   0.01074   0.00426  -0.0826   0.8173   0.4916
  -1.000   0.2568   0.01002   0.00430  -0.0785   0.7970   0.7360
  -0.500   0.3236   0.00962   0.00418  -0.0793   0.7766   0.9067
   0.000   0.4350   0.00956   0.00382  -0.0906   0.7538   1.0000
   0.500   0.4806   0.00976   0.00377  -0.0887   0.7304   1.0000
   1.000   0.5292   0.00999   0.00378  -0.0871   0.7099   1.0000
   1.500   0.5779   0.01025   0.00388  -0.0856   0.6891   1.0000
   2.000   0.6284   0.01058   0.00404  -0.0844   0.6702   1.0000
   2.500   0.6785   0.01096   0.00431  -0.0832   0.6507   1.0000
   3.000   0.7276   0.01127   0.00458  -0.0818   0.6290   1.0000
   3.500   0.7781   0.01156   0.00482  -0.0806   0.6101   1.0000
   4.000   0.8275   0.01184   0.00514  -0.0792   0.5901   1.0000
   4.500   0.8774   0.01213   0.00544  -0.0779   0.5694   1.0000
   5.000   0.9261   0.01249   0.00580  -0.0764   0.5451   1.0000
   5.500   0.9732   0.01287   0.00619  -0.0746   0.5164   1.0000
   6.000   1.0200   0.01332   0.00668  -0.0728   0.4885   1.0000
   6.500   1.0661   0.01384   0.00728  -0.0709   0.4607   1.0000
   7.000   1.1071   0.01428   0.00781  -0.0681   0.4194   1.0000
   7.500   1.1406   0.01496   0.00833  -0.0641   0.3551   1.0000
   8.000   1.1712   0.01614   0.00935  -0.0599   0.2902   1.0000
   8.500   1.1897   0.01804   0.01080  -0.0543   0.1960   1.0000
   9.000   1.1732   0.02196   0.01369  -0.0440   0.0586   1.0000
   9.500   1.1732   0.02502   0.01670  -0.0366   0.0391   1.0000
  10.000   1.1715   0.02851   0.02035  -0.0304   0.0334   1.0000
  10.500   1.1750   0.03216   0.02422  -0.0259   0.0308   1.0000
  11.000   1.1832   0.03591   0.02813  -0.0225   0.0280   1.0000
  11.500   1.1914   0.04028   0.03253  -0.0194   0.0255   1.0000
  12.000   1.2177   0.04414   0.03663  -0.0167   0.0243   1.0000
  12.500   1.2435   0.04838   0.04122  -0.0144   0.0234   1.0000
  13.000   1.2562   0.05353   0.04680  -0.0124   0.0226   1.0000
  13.500   1.2568   0.05947   0.05316  -0.0109   0.0216   1.0000
  14.000   1.2448   0.06718   0.06137  -0.0103   0.0216   1.0000
  14.500   1.2191   0.07669   0.07140  -0.0115   0.0218   1.0000
  15.000   1.1836   0.08829   0.08349  -0.0150   0.0223   1.0000
  15.500   1.1431   0.10199   0.09762  -0.0213   0.0227   1.0000
  16.000   1.1009   0.11787   0.11388  -0.0303   0.0232   1.0000
  16.500   1.0566   0.13658   0.13288  -0.0421   0.0239   1.0000
  17.000   1.0244   0.15469   0.15114  -0.0523   0.0251   1.0000
  18.000   0.7522   0.20007   0.19712  -0.0758   0.0539   1.0000
