  
       XFOIL         Version 6.96
  
 Calculated polar for: FAUVEL 14% AIRFOIL                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4711   0.02394   0.01491   0.0164   0.6042   0.0608
  -4.500  -0.4164   0.02210   0.01277   0.0176   0.5889   0.0622
  -4.000  -0.3616   0.02034   0.01103   0.0183   0.5735   0.0656
  -3.500  -0.3082   0.01907   0.00972   0.0195   0.5582   0.0691
  -3.000  -0.2577   0.01783   0.00850   0.0211   0.5438   0.0736
  -2.500  -0.2088   0.01691   0.00761   0.0230   0.5298   0.0825
  -2.000  -0.1625   0.01584   0.00661   0.0254   0.5168   0.1078
  -1.500  -0.1357   0.01347   0.00572   0.0307   0.5058   0.4181
  -1.000  -0.0966   0.01237   0.00618   0.0363   0.4926   0.8246
  -0.500  -0.0258   0.01320   0.00691   0.0362   0.4789   0.8926
   0.000   0.0936   0.01478   0.00818   0.0271   0.4635   0.9261
   0.500   0.1820   0.01536   0.00845   0.0219   0.4509   0.9427
   1.000   0.2636   0.01558   0.00853   0.0172   0.4385   0.9527
   1.500   0.3386   0.01579   0.00862   0.0135   0.4271   0.9636
   2.000   0.4136   0.01594   0.00856   0.0098   0.4176   0.9744
   2.500   0.4862   0.01603   0.00867   0.0062   0.4068   0.9842
   3.000   0.5637   0.01615   0.00862   0.0016   0.3982   0.9940
   3.500   0.6317   0.01615   0.00872  -0.0014   0.3885   1.0000
   4.000   0.6760   0.01648   0.00890   0.0003   0.3816   1.0000
   4.500   0.7195   0.01688   0.00950   0.0020   0.3737   1.0000
   5.000   0.7640   0.01714   0.00970   0.0038   0.3662   1.0000
   5.500   0.8072   0.01751   0.01017   0.0057   0.3566   1.0000
   6.000   0.8516   0.01763   0.01017   0.0077   0.3474   1.0000
   6.500   0.8932   0.01816   0.01090   0.0097   0.3383   1.0000
   7.000   0.9372   0.01848   0.01115   0.0118   0.3306   1.0000
   7.500   0.9774   0.01910   0.01198   0.0141   0.3215   1.0000
   8.000   1.0211   0.01937   0.01217   0.0162   0.3130   1.0000
   8.500   1.0593   0.01994   0.01299   0.0188   0.3026   1.0000
   9.000   1.1002   0.02029   0.01336   0.0213   0.2924   1.0000
   9.500   1.1410   0.02037   0.01339   0.0238   0.2795   1.0000
  10.000   1.1768   0.02054   0.01366   0.0268   0.2638   1.0000
  10.500   1.2100   0.02106   0.01431   0.0298   0.2479   1.0000
  11.000   1.2387   0.02192   0.01533   0.0332   0.2303   1.0000
  11.500   1.2606   0.02316   0.01669   0.0369   0.2111   1.0000
  12.000   1.2696   0.02503   0.01858   0.0414   0.1933   1.0000
  12.500   1.2554   0.02826   0.02186   0.0459   0.1798   1.0000
  13.000   1.2453   0.03319   0.02683   0.0460   0.1664   1.0000
  13.500   1.2344   0.03851   0.03218   0.0459   0.1544   1.0000
  14.000   1.2224   0.04415   0.03784   0.0454   0.1434   1.0000
  14.500   1.2108   0.04998   0.04365   0.0447   0.1330   1.0000
  15.000   1.2013   0.05578   0.04939   0.0438   0.1225   1.0000
  15.500   1.1885   0.06282   0.05654   0.0416   0.1127   1.0000
  16.000   1.1792   0.06971   0.06351   0.0395   0.1034   1.0000
  16.500   1.1771   0.07568   0.06949   0.0380   0.0957   1.0000
  17.000   1.1806   0.08101   0.07480   0.0366   0.0892   1.0000
  17.500   1.1758   0.08788   0.08186   0.0343   0.0844   1.0000
  18.000   1.1800   0.09345   0.08749   0.0325   0.0804   1.0000
