  
       XFOIL         Version 6.96
  
 Calculated polar for: ONERA OA206 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5044   0.03903   0.03374  -0.0069   1.0000   0.0599
  -4.500  -0.4566   0.03339   0.02791  -0.0077   1.0000   0.0693
  -4.000  -0.4048   0.02809   0.02202  -0.0085   1.0000   0.0893
  -2.000  -0.1684   0.01253   0.00453  -0.0054   1.0000   0.0565
  -1.500  -0.1150   0.01099   0.00309  -0.0053   1.0000   0.0787
  -1.000  -0.1009   0.00769   0.00298   0.0055   1.0000   0.9571
  -0.500   0.0056   0.00765   0.00263  -0.0046   1.0000   1.0000
   0.000   0.0320   0.00770   0.00259  -0.0001   1.0000   1.0000
   0.500   0.1074   0.00780   0.00262  -0.0050   0.9881   1.0000
   1.000   0.1943   0.00790   0.00272  -0.0111   0.9572   1.0000
   1.500   0.2359   0.00806   0.00286  -0.0070   0.9104   1.0000
   2.000   0.2741   0.00802   0.00282  -0.0021   0.8587   1.0000
   2.500   0.3166   0.00799   0.00268   0.0020   0.7855   1.0000
   3.000   0.3627   0.00836   0.00263   0.0052   0.6491   1.0000
   3.500   0.4144   0.00948   0.00291   0.0061   0.4564   1.0000
   4.000   0.4694   0.01056   0.00357   0.0057   0.3474   1.0000
   4.500   0.5247   0.01149   0.00416   0.0051   0.2448   1.0000
   5.000   0.5796   0.01265   0.00499   0.0045   0.1375   1.0000
   5.500   0.6328   0.01540   0.00726   0.0042   0.0460   1.0000
   6.000   0.6851   0.01801   0.01000   0.0045   0.0349   1.0000
   6.500   0.7345   0.02309   0.01537   0.0053   0.0307   1.0000
   7.000   0.7852   0.02768   0.02074   0.0061   0.0296   1.0000
   7.500   0.8289   0.03399   0.02807   0.0068   0.0282   1.0000
