  
       XFOIL         Version 6.96
  
 Calculated polar for: LOCKHEED C-141 BL0 AIRFOIL                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6219   0.01966   0.01114   0.0014   0.9928   0.1051
  -4.500  -0.5585   0.01876   0.01039  -0.0011   0.9861   0.1279
  -4.000  -0.4964   0.01788   0.00978  -0.0034   0.9791   0.1716
  -3.500  -0.4343   0.01645   0.00928  -0.0062   0.9726   0.3357
  -3.000  -0.3844   0.01520   0.00942  -0.0056   0.9639   0.6333
  -2.500  -0.3148   0.01547   0.00995  -0.0079   0.9575   0.7408
  -2.000  -0.2620   0.01556   0.01016  -0.0068   0.9461   0.7972
  -1.500  -0.2050   0.01584   0.01049  -0.0063   0.9359   0.8434
  -1.000  -0.1370   0.01622   0.01089  -0.0078   0.9281   0.8822
  -0.500  -0.0811   0.01668   0.01138  -0.0067   0.9162   0.9204
   0.000   0.0171   0.01740   0.01207  -0.0142   0.9123   0.9461
   0.500   0.1031   0.01766   0.01231  -0.0207   0.9022   0.9590
   1.000   0.2130   0.01759   0.01226  -0.0319   0.8976   0.9642
   1.500   0.3223   0.01659   0.01130  -0.0417   0.8845   0.9689
   2.000   0.4303   0.01495   0.00974  -0.0504   0.8691   0.9717
   2.500   0.5252   0.01367   0.00857  -0.0571   0.8501   0.9775
   3.000   0.6062   0.01263   0.00763  -0.0612   0.8160   0.9867
   3.500   0.6853   0.01180   0.00676  -0.0650   0.7421   0.9958
   4.000   0.7389   0.01210   0.00624  -0.0639   0.5713   1.0000
   4.500   0.7376   0.01380   0.00671  -0.0535   0.3487   1.0000
   5.000   0.7405   0.01536   0.00746  -0.0443   0.2168   1.0000
   5.500   0.7540   0.01650   0.00824  -0.0366   0.1607   1.0000
   6.000   0.7717   0.01755   0.00910  -0.0296   0.1310   1.0000
   6.500   0.7919   0.01869   0.01009  -0.0230   0.1116   1.0000
   7.000   0.8171   0.02000   0.01129  -0.0175   0.0971   1.0000
   7.500   0.8462   0.02112   0.01242  -0.0127   0.0862   1.0000
   8.000   0.8808   0.02252   0.01385  -0.0090   0.0769   1.0000
   8.500   0.9216   0.02429   0.01567  -0.0068   0.0689   1.0000
   9.000   0.9670   0.02642   0.01778  -0.0056   0.0623   1.0000
   9.500   1.0048   0.02814   0.01970  -0.0029   0.0570   1.0000
  10.000   1.0488   0.03105   0.02281  -0.0016   0.0528   1.0000
  10.500   1.0805   0.03326   0.02528   0.0018   0.0491   1.0000
  11.000   1.1167   0.03725   0.02948   0.0036   0.0465   1.0000
  11.500   1.1215   0.04111   0.03402   0.0107   0.0450   1.0000
  12.000   1.1174   0.04535   0.03879   0.0180   0.0435   1.0000
  12.500   1.1148   0.04925   0.04302   0.0238   0.0421   1.0000
  13.000   1.1142   0.05356   0.04755   0.0282   0.0411   1.0000
  13.500   1.0857   0.06019   0.05462   0.0331   0.0408   1.0000
  14.000   0.9188   0.08367   0.07934   0.0301   0.0437   1.0000
  14.500   0.8030   0.11705   0.11306   0.0095   0.0475   1.0000
  15.000   0.5029   0.14458   0.14081   0.0054   0.0752   1.0000
  15.500   0.5230   0.15018   0.14643   0.0064   0.0731   1.0000
  16.000   0.4884   0.15612   0.15235  -0.0007   0.0676   1.0000
  16.500   0.5016   0.16047   0.15672  -0.0014   0.0647   1.0000
  17.000   0.5261   0.16716   0.16343  -0.0008   0.0632   1.0000
  17.500   0.4970   0.17158   0.16784  -0.0076   0.0588   1.0000
  18.000   0.5101   0.17586   0.17215  -0.0087   0.0557   1.0000
