  
       XFOIL         Version 6.96
  
 Calculated polar for: EPPLER 817 HYDROFOIL AIRFOIL                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4073   0.01691   0.01071  -0.0742   0.9796   0.2757
  -4.500  -0.3530   0.01695   0.01060  -0.0749   0.9755   0.3564
  -4.000  -0.2926   0.01723   0.01071  -0.0765   0.9715   0.3984
  -3.500  -0.2307   0.01769   0.01108  -0.0784   0.9674   0.4398
  -3.000  -0.1786   0.01774   0.01101  -0.0783   0.9618   0.4678
  -2.500  -0.1142   0.01801   0.01122  -0.0807   0.9573   0.4948
  -2.000  -0.0604   0.01818   0.01139  -0.0811   0.9510   0.5211
  -1.500   0.0021   0.01846   0.01166  -0.0831   0.9453   0.5501
  -1.000   0.0585   0.01875   0.01202  -0.0839   0.9382   0.5790
  -0.500   0.1231   0.01905   0.01242  -0.0861   0.9317   0.6091
   0.000   0.1781   0.01932   0.01281  -0.0865   0.9226   0.6392
   0.500   0.2524   0.01962   0.01327  -0.0904   0.9169   0.6733
   1.000   0.3061   0.01978   0.01363  -0.0903   0.9058   0.7048
   1.500   0.3648   0.01993   0.01402  -0.0910   0.8948   0.7399
   2.000   0.4280   0.01989   0.01426  -0.0922   0.8835   0.7761
   2.500   0.4938   0.01961   0.01433  -0.0935   0.8720   0.8159
   3.000   0.5643   0.01873   0.01381  -0.0948   0.8583   0.8619
   3.500   0.6672   0.01560   0.01112  -0.0996   0.8414   0.9142
   4.000   0.7770   0.01208   0.00806  -0.1057   0.8113   1.0000
   4.500   0.8436   0.01066   0.00605  -0.1045   0.5994   1.0000
   5.000   0.8268   0.01501   0.00777  -0.0921   0.1654   1.0000
   5.500   0.8439   0.01888   0.01065  -0.0859   0.0272   1.0000
   6.000   0.8834   0.02184   0.01377  -0.0826   0.0203   1.0000
   6.500   0.9491   0.02617   0.01840  -0.0838   0.0186   1.0000
   7.000   1.0196   0.03359   0.02667  -0.0843   0.0209   1.0000
   7.500   1.0620   0.04401   0.03778  -0.0815   0.0271   1.0000
