  
       XFOIL         Version 6.96
  
 Calculated polar for: UA(2)-180 (University of Alberta/Marsden)       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.1442   0.04679   0.04087  -0.1121   0.5813   0.0687
  -4.500   0.1700   0.04390   0.03766  -0.1099   0.5794   0.0791
  -4.000   0.2012   0.04136   0.03493  -0.1079   0.5773   0.0922
  -3.500   0.2349   0.03862   0.03215  -0.1062   0.5753   0.1081
  -3.000   0.2712   0.03664   0.03020  -0.1045   0.5733   0.1292
  -2.500   0.3067   0.03511   0.02855  -0.1024   0.5707   0.1747
  -1.500   0.4209   0.02852   0.01973  -0.0961   0.5654   0.0574
  -1.000   0.4580   0.02802   0.01932  -0.0933   0.5623   0.0543
  -0.500   0.4937   0.02835   0.01970  -0.0905   0.5587   0.0558
   0.000   0.5386   0.02799   0.01934  -0.0885   0.5547   0.0564
   0.500   0.5880   0.02774   0.01903  -0.0873   0.5521   0.0591
   1.000   0.6285   0.02852   0.01977  -0.0852   0.5487   0.0662
   1.500   0.6012   0.03242   0.02397  -0.0751   0.5399   0.0686
   3.000   0.7736   0.03424   0.02803  -0.0820   0.5219   1.0000
   3.500   0.8497   0.03330   0.02681  -0.0840   0.5198   1.0000
   4.000   0.9289   0.03254   0.02579  -0.0869   0.5182   1.0000
