  
       XFOIL         Version 6.96
  
 Calculated polar for: SIKORSKY SSC-A07 AIRFOIL                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.000  -0.2822   0.01655   0.00868  -0.0099   1.0000   0.0370
  -2.500  -0.2341   0.01440   0.00639  -0.0081   1.0000   0.0375
  -2.000  -0.1852   0.01281   0.00481  -0.0071   1.0000   0.0446
  -1.000  -0.0720   0.00870   0.00390  -0.0054   1.0000   1.0000
  -0.500  -0.0333   0.00879   0.00375  -0.0037   0.9988   1.0000
   0.000   0.1081   0.00885   0.00361  -0.0210   0.9790   1.0000
   0.500   0.1999   0.00883   0.00352  -0.0280   0.9561   1.0000
   1.000   0.2465   0.00891   0.00359  -0.0257   0.9290   1.0000
   1.500   0.2840   0.00887   0.00354  -0.0210   0.8999   1.0000
   2.000   0.3227   0.00870   0.00338  -0.0163   0.8682   1.0000
   2.500   0.3649   0.00849   0.00319  -0.0122   0.8260   1.0000
   3.000   0.4099   0.00837   0.00299  -0.0087   0.7503   1.0000
   3.500   0.4520   0.00961   0.00290  -0.0051   0.4416   1.0000
   4.000   0.5029   0.01136   0.00374  -0.0053   0.2790   1.0000
   4.500   0.5559   0.01241   0.00456  -0.0054   0.2287   1.0000
   5.000   0.6093   0.01328   0.00540  -0.0055   0.1924   1.0000
   5.500   0.6628   0.01400   0.00619  -0.0056   0.1505   1.0000
   6.000   0.7151   0.01521   0.00718  -0.0056   0.0780   1.0000
   6.500   0.7636   0.01764   0.00955  -0.0049   0.0487   1.0000
   7.500   0.8600   0.02402   0.01639  -0.0028   0.0346   1.0000
   8.000   0.9064   0.02845   0.02141  -0.0016   0.0320   1.0000
   8.500   0.9411   0.03547   0.02927  -0.0001   0.0297   1.0000
   9.000   0.9589   0.04424   0.03931   0.0022   0.0290   1.0000
   9.500   0.9514   0.05588   0.05198   0.0038   0.0313   1.0000
