  
       XFOIL         Version 6.96
  
 Calculated polar for: NACA 66,2-(1.8)12 A=.6 P-51 TIP AIRFOIL         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2956   0.00659  -0.00118  -0.0565   0.9055   0.0509
  -4.500  -0.2498   0.00548  -0.00235  -0.0553   0.9013   0.0572
  -4.000  -0.2246   0.00472  -0.00313  -0.0505   0.8941   0.0610
  -3.500  -0.1850   0.00404  -0.00380  -0.0483   0.8898   0.0727
  -3.000  -0.1719   0.00380  -0.00399  -0.0415   0.8820   0.0949
  -2.500  -0.1765   0.00235  -0.00268  -0.0305   0.8755   0.7479
  -2.000  -0.1644   0.00283  -0.00218  -0.0215   0.8674   0.8120
  -1.500  -0.1338   0.00361  -0.00134  -0.0132   0.8613   0.8676
  -1.000  -0.0964   0.00446  -0.00052  -0.0074   0.8544   0.9035
   0.500   0.0921   0.00520  -0.00004  -0.0144   0.8347   0.9342
   1.000   0.1847   0.00517  -0.00008  -0.0226   0.8313   0.9363
   2.000   0.3081   0.00501  -0.00013  -0.0267   0.8153   0.9478
   2.500   0.3660   0.00497  -0.00006  -0.0282   0.8029   0.9537
   3.000   0.4239   0.00457  -0.00032  -0.0286   0.7903   0.9599
   3.500   0.5407   0.00205  -0.00286  -0.0328   0.7600   0.9593
   4.000   0.6098   0.00139  -0.00347  -0.0330   0.7002   0.9639
   4.500   0.5989   0.00269  -0.00487  -0.0218   0.1491   0.9775
   5.000   0.6294   0.00405  -0.00399  -0.0195   0.0640   0.9874
   5.500   0.6759   0.00532  -0.00268  -0.0199   0.0529   0.9958
   6.000   0.7168   0.00732  -0.00067  -0.0186   0.0484   1.0000
   6.500   0.7355   0.00872   0.00080  -0.0127   0.0442   1.0000
   7.000   0.7810   0.01140   0.00355  -0.0112   0.0420   1.0000
   7.500   0.8324   0.01521   0.00761  -0.0105   0.0412   1.0000
   8.000   0.8652   0.01998   0.01271  -0.0072   0.0397   1.0000
   8.500   0.8839   0.02941   0.02305  -0.0012   0.0501   1.0000
