  
       XFOIL         Version 6.96
  
 Calculated polar for: FX 76-MP-120                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.500   0.3044   0.04606   0.04176  -0.1653   0.7917   0.0859
  -3.000   0.4082   0.03737   0.03227  -0.1808   0.7894   0.0986
  -2.500   0.5198   0.02678   0.01978  -0.1928   0.7883   0.0739
  -2.000   0.5980   0.02473   0.01734  -0.1967   0.7863   0.0867
  -1.500   0.6210   0.02524   0.01771  -0.1915   0.7738   0.0967
  -1.000   0.6982   0.02376   0.01620  -0.1950   0.7717   0.1184
   0.500   0.8302   0.02310   0.01675  -0.1901   0.7452   0.4816
   1.000   0.8988   0.02136   0.01574  -0.1907   0.7425   1.0000
   2.000   1.0147   0.02125   0.01527  -0.1913   0.7280   1.0000
   3.000   1.1344   0.02075   0.01457  -0.1924   0.7132   1.0000
   4.000   1.2599   0.01981   0.01353  -0.1944   0.6978   1.0000
   4.500   1.3038   0.01987   0.01363  -0.1922   0.6857   1.0000
   5.000   1.3574   0.01958   0.01335  -0.1916   0.6748   1.0000
   5.500   1.4378   0.01848   0.01221  -0.1956   0.6669   1.0000
   6.000   1.4852   0.01835   0.01212  -0.1939   0.6526   1.0000
   6.500   1.5265   0.01836   0.01220  -0.1911   0.6360   1.0000
   7.000   1.5556   0.01863   0.01255  -0.1861   0.6168   1.0000
   7.500   1.5930   0.01883   0.01279  -0.1827   0.5970   1.0000
   8.000   1.6290   0.01921   0.01318  -0.1792   0.5753   1.0000
   8.500   1.6549   0.01999   0.01399  -0.1742   0.5508   1.0000
   9.000   1.6755   0.02114   0.01517  -0.1688   0.5250   1.0000
   9.500   1.6968   0.02248   0.01651  -0.1638   0.4985   1.0000
  10.000   1.7157   0.02410   0.01810  -0.1587   0.4714   1.0000
  10.500   1.7262   0.02624   0.02025  -0.1529   0.4434   1.0000
  11.000   1.7327   0.02879   0.02285  -0.1471   0.4147   1.0000
  11.500   1.7342   0.03184   0.02588  -0.1412   0.3837   1.0000
  12.000   1.7299   0.03551   0.02949  -0.1353   0.3505   1.0000
  12.500   1.7247   0.03969   0.03367  -0.1300   0.3177   1.0000
  13.000   1.7212   0.04419   0.03820  -0.1255   0.2866   1.0000
  13.500   1.7165   0.04919   0.04321  -0.1215   0.2556   1.0000
  14.000   1.7098   0.05481   0.04883  -0.1180   0.2243   1.0000
  14.500   1.6999   0.06117   0.05518  -0.1151   0.1924   1.0000
  15.000   1.6857   0.06850   0.06248  -0.1127   0.1583   1.0000
  15.500   1.6637   0.07726   0.07114  -0.1111   0.1183   1.0000
  16.000   1.6292   0.08832   0.08196  -0.1103   0.0733   1.0000
  16.500   1.5938   0.10024   0.09377  -0.1108   0.0461   1.0000
  17.000   1.5663   0.11164   0.10526  -0.1123   0.0351   1.0000
  17.500   1.5464   0.12215   0.11597  -0.1145   0.0296   1.0000
  18.000   1.5276   0.13247   0.12637  -0.1173   0.0260   1.0000
