  
       XFOIL         Version 6.96
  
 Calculated polar for: NACA 64A-010 10.0%                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5722   0.01790   0.00968   0.0044   1.0000   0.0455
  -4.500  -0.5416   0.01589   0.00773   0.0089   1.0000   0.0534
  -4.000  -0.5145   0.01440   0.00622   0.0139   1.0000   0.0646
  -3.500  -0.4891   0.01281   0.00498   0.0187   1.0000   0.1317
  -3.000  -0.4458   0.01019   0.00475   0.0196   0.9885   0.6566
  -2.500  -0.3712   0.01022   0.00489   0.0161   0.9749   0.7429
  -2.000  -0.3038   0.01042   0.00523   0.0151   0.9599   0.8129
  -1.500  -0.2270   0.01041   0.00517   0.0113   0.9478   0.8453
  -1.000  -0.1453   0.01027   0.00496   0.0061   0.9370   0.8662
  -0.500  -0.0694   0.01018   0.00485   0.0024   0.9226   0.8850
   0.000   0.0000   0.01015   0.00482   0.0000   0.9043   0.9043
   0.500   0.0694   0.01018   0.00485  -0.0024   0.8850   0.9226
   1.000   0.1453   0.01027   0.00496  -0.0061   0.8663   0.9370
   1.500   0.2270   0.01041   0.00517  -0.0113   0.8453   0.9478
   2.000   0.3039   0.01042   0.00524  -0.0151   0.8133   0.9599
   2.500   0.3713   0.01022   0.00489  -0.0161   0.7428   0.9749
   3.000   0.4459   0.01019   0.00475  -0.0196   0.6571   0.9885
   3.500   0.4893   0.01279   0.00497  -0.0188   0.1338   1.0000
   4.000   0.5146   0.01440   0.00623  -0.0139   0.0646   1.0000
   4.500   0.5417   0.01589   0.00773  -0.0089   0.0534   1.0000
   5.000   0.5723   0.01789   0.00968  -0.0045   0.0455   1.0000
   5.500   0.6118   0.02003   0.01201  -0.0010   0.0420   1.0000
   6.000   0.6536   0.02270   0.01491   0.0019   0.0389   1.0000
   6.500   0.6930   0.02650   0.01902   0.0047   0.0364   1.0000
   7.000   0.7229   0.03393   0.02762   0.0106   0.0435   1.0000
