  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 481A AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0705   0.06868   0.06489  -0.0853   0.8886   0.1116
  -4.500  -0.0447   0.05874   0.05464  -0.0946   0.8708   0.1195
  -3.500   0.0355   0.04551   0.04082  -0.0989   0.8406   0.1302
  -3.000   0.0978   0.03988   0.03512  -0.1015   0.8329   0.1321
  -2.500   0.1051   0.02255   0.01541  -0.0953   0.8157   0.0949
  -2.000   0.1699   0.01985   0.01217  -0.0957   0.7977   0.0993
  -1.500   0.2547   0.01810   0.01033  -0.1003   0.7771   0.1045
  -1.000   0.3319   0.01694   0.00897  -0.1036   0.7464   0.1121
  -0.500   0.4127   0.01620   0.00798  -0.1079   0.7145   0.1232
   0.000   0.4781   0.01602   0.00750  -0.1092   0.6839   0.1401
   0.500   0.5349   0.01583   0.00721  -0.1090   0.6575   0.1614
   1.000   0.5817   0.01579   0.00708  -0.1068   0.6332   0.1807
   1.500   0.6305   0.01578   0.00701  -0.1051   0.6123   0.1971
   2.000   0.6783   0.01583   0.00702  -0.1032   0.5930   0.2125
   2.500   0.7196   0.01595   0.00712  -0.0999   0.5728   0.2306
   3.000   0.7601   0.01609   0.00722  -0.0965   0.5537   0.2451
   3.500   0.8039   0.01626   0.00737  -0.0937   0.5366   0.2632
   4.000   0.8400   0.01630   0.00762  -0.0895   0.5198   0.3165
   5.500   1.0866   0.01720   0.00954  -0.1071   0.4622   1.0000
   6.000   1.1211   0.01773   0.01001  -0.1028   0.4477   1.0000
   6.500   1.1598   0.01831   0.01049  -0.0994   0.4345   1.0000
   7.000   1.1963   0.01889   0.01098  -0.0957   0.4213   1.0000
   7.500   1.2270   0.01951   0.01165  -0.0909   0.4080   1.0000
   8.000   1.2616   0.02020   0.01229  -0.0871   0.3951   1.0000
   8.500   1.2940   0.02091   0.01290  -0.0829   0.3810   1.0000
   9.000   1.3167   0.02170   0.01373  -0.0772   0.3659   1.0000
   9.500   1.3392   0.02262   0.01470  -0.0717   0.3503   1.0000
  10.000   1.3612   0.02369   0.01579  -0.0664   0.3342   1.0000
  10.500   1.3817   0.02493   0.01703  -0.0612   0.3179   1.0000
  11.000   1.3991   0.02639   0.01851  -0.0559   0.3007   1.0000
  11.500   1.4129   0.02812   0.02024  -0.0504   0.2828   1.0000
  12.000   1.4265   0.03008   0.02221  -0.0455   0.2664   1.0000
  12.500   1.4395   0.03228   0.02440  -0.0409   0.2517   1.0000
  13.000   1.4534   0.03463   0.02672  -0.0368   0.2394   1.0000
  13.500   1.4671   0.03719   0.02942  -0.0332   0.2284   1.0000
  14.000   1.4798   0.03997   0.03223  -0.0298   0.2186   1.0000
  14.500   1.4905   0.04301   0.03531  -0.0268   0.2092   1.0000
  15.000   1.4986   0.04650   0.03895  -0.0241   0.2002   1.0000
  15.500   1.5090   0.04988   0.04229  -0.0218   0.1913   1.0000
  16.000   1.5096   0.05440   0.04702  -0.0197   0.1824   1.0000
  16.500   1.5126   0.05881   0.05151  -0.0180   0.1730   1.0000
  17.000   1.5211   0.06266   0.05525  -0.0164   0.1628   1.0000
  17.500   1.5063   0.06949   0.06239  -0.0159   0.1540   1.0000
  18.000   1.5043   0.07486   0.06783  -0.0152   0.1453   1.0000
