  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 256 (JUNKERS E) AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0401   0.02641   0.01887  -0.1074   0.8390   0.0807
  -4.500   0.0037   0.02499   0.01731  -0.1053   0.8282   0.0843
  -4.000   0.0612   0.02301   0.01487  -0.1050   0.8212   0.0882
  -3.500   0.1074   0.02156   0.01333  -0.1033   0.8103   0.0935
  -3.000   0.1694   0.02024   0.01182  -0.1038   0.8033   0.1004
  -2.500   0.2171   0.01922   0.01084  -0.1022   0.7913   0.1080
  -2.000   0.2744   0.01828   0.00982  -0.1019   0.7820   0.1172
  -1.500   0.3280   0.01736   0.00896  -0.1011   0.7708   0.1286
  -1.000   0.3773   0.01666   0.00834  -0.0996   0.7580   0.1431
  -0.500   0.4303   0.01584   0.00763  -0.0986   0.7459   0.1734
   0.500   0.6871   0.01343   0.00737  -0.1260   0.7177   1.0000
   1.000   0.7347   0.01335   0.00711  -0.1243   0.6997   1.0000
   1.500   0.7824   0.01328   0.00685  -0.1225   0.6799   1.0000
   2.000   0.8241   0.01330   0.00679  -0.1196   0.6546   1.0000
   2.500   0.8684   0.01331   0.00661  -0.1172   0.6288   1.0000
   3.000   0.9084   0.01349   0.00663  -0.1140   0.5991   1.0000
   3.500   0.9481   0.01381   0.00674  -0.1109   0.5710   1.0000
   4.000   0.9880   0.01428   0.00695  -0.1078   0.5464   1.0000
   4.500   1.0277   0.01487   0.00736  -0.1049   0.5259   1.0000
   5.000   1.0679   0.01550   0.00786  -0.1021   0.5086   1.0000
   6.000   1.1454   0.01680   0.00901  -0.0961   0.4787   1.0000
   6.500   1.1784   0.01743   0.00962  -0.0920   0.4637   1.0000
   7.000   1.2137   0.01810   0.01028  -0.0884   0.4510   1.0000
   7.500   1.2521   0.01878   0.01091  -0.0855   0.4389   1.0000
   8.000   1.2826   0.01941   0.01161  -0.0812   0.4278   1.0000
   8.500   1.3166   0.02015   0.01240  -0.0776   0.4171   1.0000
   9.500   1.3771   0.02159   0.01398  -0.0693   0.3956   1.0000
  10.000   1.4118   0.02241   0.01485  -0.0663   0.3856   1.0000
  10.500   1.4376   0.02327   0.01584  -0.0619   0.3747   1.0000
  11.000   1.4597   0.02434   0.01707  -0.0573   0.3631   1.0000
  11.500   1.4816   0.02547   0.01831  -0.0530   0.3504   1.0000
  12.000   1.4951   0.02690   0.01983  -0.0480   0.3352   1.0000
  12.500   1.4983   0.02895   0.02205  -0.0424   0.3168   1.0000
  13.000   1.4982   0.03165   0.02489  -0.0373   0.2943   1.0000
  13.500   1.4960   0.03506   0.02836  -0.0330   0.2684   1.0000
  14.000   1.4885   0.03947   0.03276  -0.0292   0.2385   1.0000
  14.500   1.4784   0.04466   0.03787  -0.0259   0.2125   1.0000
  15.000   1.4731   0.04984   0.04305  -0.0235   0.1939   1.0000
  15.500   1.4691   0.05514   0.04836  -0.0216   0.1804   1.0000
  16.000   1.4673   0.06035   0.05356  -0.0201   0.1695   1.0000
  16.500   1.4664   0.06588   0.05924  -0.0193   0.1592   1.0000
  17.000   1.4650   0.07161   0.06512  -0.0189   0.1497   1.0000
  17.500   1.4605   0.07784   0.07144  -0.0189   0.1402   1.0000
  18.000   1.4507   0.08527   0.07909  -0.0198   0.1304   1.0000
