  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 155 (SSW D.1) AIRFOIL                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0361   0.05311   0.04958  -0.0902   0.9388   0.0451
  -4.500   0.0286   0.04668   0.04273  -0.0991   0.9225   0.0544
  -4.000   0.0621   0.04214   0.03816  -0.0977   0.9053   0.0613
  -3.500   0.1139   0.03699   0.03268  -0.1002   0.8884   0.0709
  -3.000   0.1685   0.03241   0.02771  -0.1021   0.8753   0.0823
  -2.500   0.2270   0.02875   0.02346  -0.1036   0.8627   0.1026
  -2.000   0.2785   0.02557   0.02008  -0.1038   0.8494   0.1186
  -1.000   0.4015   0.01816   0.01104  -0.1030   0.8234   0.0743
  -0.500   0.4574   0.01592   0.00820  -0.1017   0.8083   0.0653
   0.000   0.5105   0.01458   0.00671  -0.1003   0.7905   0.0677
   0.500   0.5638   0.01361   0.00562  -0.0989   0.7712   0.0675
   1.000   0.6176   0.01292   0.00493  -0.0979   0.7495   0.0696
   1.500   0.6720   0.01248   0.00442  -0.0970   0.7293   0.0780
   2.000   0.7264   0.01044   0.00426  -0.0965   0.7062   1.0000
   2.500   0.7803   0.01056   0.00414  -0.0956   0.6811   1.0000
   3.000   0.8341   0.01070   0.00414  -0.0949   0.6501   1.0000
   3.500   0.8873   0.01089   0.00421  -0.0941   0.6116   1.0000
   4.000   0.9396   0.01123   0.00436  -0.0933   0.5671   1.0000
   4.500   0.9910   0.01179   0.00473  -0.0924   0.5219   1.0000
   5.000   1.0409   0.01255   0.00526  -0.0915   0.4756   1.0000
   5.500   1.0896   0.01344   0.00600  -0.0905   0.4302   1.0000
   6.000   1.1384   0.01434   0.00686  -0.0895   0.3908   1.0000
   6.500   1.1851   0.01519   0.00767  -0.0884   0.3448   1.0000
   7.000   1.2302   0.01612   0.00853  -0.0870   0.2969   1.0000
   7.500   1.2597   0.01864   0.01019  -0.0839   0.1269   1.0000
   8.000   1.2769   0.02278   0.01387  -0.0789   0.0423   1.0000
   8.500   1.2921   0.02609   0.01746  -0.0736   0.0354   1.0000
   9.000   1.3011   0.02921   0.02076  -0.0676   0.0310   1.0000
   9.500   1.3043   0.03388   0.02550  -0.0618   0.0278   1.0000
  10.000   1.3355   0.03781   0.02962  -0.0583   0.0263   1.0000
  10.500   1.3668   0.04141   0.03355  -0.0553   0.0239   1.0000
  11.000   1.4068   0.04699   0.03962  -0.0530   0.0234   1.0000
  11.500   1.4275   0.05452   0.04779  -0.0494   0.0247   1.0000
