  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 346 (FRIEDRICHSHAFEN-STAAKEN) AIRFOIL       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2868   0.06312   0.05937  -0.0380   1.0000   0.0401
  -4.500  -0.2630   0.05471   0.05085  -0.0392   0.9999   0.0411
  -4.000  -0.1997   0.04684   0.04290  -0.0470   0.9930   0.0442
  -3.500  -0.0964   0.04185   0.03701  -0.0588   0.9854   0.0523
  -3.000  -0.0350   0.03444   0.02965  -0.0650   0.9774   0.0562
  -2.500   0.0440   0.03005   0.02474  -0.0711   0.9687   0.0665
  -2.000   0.1243   0.02654   0.02077  -0.0771   0.9621   0.0797
  -1.500   0.1982   0.02319   0.01720  -0.0822   0.9531   0.0967
   0.500   0.4592   0.00262  -0.00434  -0.0828   0.8667   0.0813
   1.000   0.5102   0.00230  -0.00480  -0.0806   0.8404   0.0786
   1.500   0.5613   0.00190  -0.00516  -0.0789   0.8154   0.0748
   2.000   0.6123   0.00165  -0.00537  -0.0773   0.7856   0.0740
   2.500   0.6638   0.00155  -0.00551  -0.0759   0.7516   0.0775
   3.500   0.7631   0.00127  -0.00451  -0.0721   0.6455   1.0000
   4.000   0.8104   0.00147  -0.00467  -0.0700   0.5632   1.0000
   4.500   0.8537   0.00186  -0.00482  -0.0677   0.4490   1.0000
   5.000   0.8948   0.00245  -0.00480  -0.0655   0.3343   1.0000
   5.500   0.9393   0.00304  -0.00444  -0.0639   0.2778   1.0000
   6.000   0.9847   0.00360  -0.00393  -0.0625   0.2347   1.0000
   6.500   1.0288   0.00427  -0.00337  -0.0610   0.1751   1.0000
   7.000   1.0621   0.00621  -0.00208  -0.0580   0.0715   1.0000
   7.500   1.0986   0.00796  -0.00024  -0.0551   0.0559   1.0000
   8.000   1.1290   0.01060   0.00246  -0.0515   0.0471   1.0000
   8.500   1.1620   0.01355   0.00559  -0.0483   0.0407   1.0000
   9.000   1.2530   0.02991   0.02176  -0.0530   0.0349   1.0000
   9.500   1.2910   0.03414   0.02642  -0.0504   0.0317   1.0000
  10.000   1.3183   0.04181   0.03451  -0.0478   0.0283   1.0000
  10.500   1.3282   0.04793   0.04145  -0.0427   0.0275   1.0000
  11.000   1.3218   0.05496   0.04921  -0.0368   0.0274   1.0000
  12.500   1.1257   0.06976   0.06538  -0.0132   0.0287   1.0000
  13.000   1.0737   0.08043   0.07645  -0.0152   0.0291   1.0000
  13.500   0.9879   0.09823   0.09477  -0.0251   0.0306   1.0000
  14.000   0.8612   0.12630   0.12309  -0.0420   0.0365   1.0000
  15.000   0.7756   0.16631   0.16306  -0.0584   0.0696   1.0000
  15.500   0.7640   0.17233   0.16907  -0.0629   0.0615   1.0000
  16.000   0.7766   0.17904   0.17579  -0.0627   0.0580   1.0000
  16.500   0.7608   0.18560   0.18234  -0.0686   0.0518   1.0000
