  
       XFOIL         Version 6.96
  
 Calculated polar for: KC-135 BL200.76 AIRFOIL                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3756   0.03278   0.02695  -0.0375   0.9610   0.0701
  -4.500  -0.3098   0.02842   0.02214  -0.0411   0.9514   0.0866
  -4.000  -0.2506   0.02484   0.01822  -0.0433   0.9388   0.1176
  -3.000  -0.1011   0.01795   0.01004  -0.0441   0.9178   0.0486
  -2.500  -0.0412   0.01581   0.00780  -0.0443   0.9054   0.0475
  -2.000   0.0086   0.01449   0.00643  -0.0427   0.8909   0.0512
  -1.500   0.0516   0.01323   0.00512  -0.0402   0.8762   0.0704
  -1.000   0.0641   0.01054   0.00488  -0.0312   0.8604   0.7549
  -0.500   0.1080   0.01065   0.00521  -0.0265   0.8483   0.8629
   0.000   0.1674   0.01106   0.00562  -0.0254   0.8362   0.9148
   1.000   0.3130   0.01117   0.00548  -0.0317   0.8048   0.9505
   1.500   0.3912   0.01107   0.00531  -0.0362   0.7820   0.9637
   2.000   0.4728   0.01103   0.00528  -0.0419   0.7655   0.9770
   2.500   0.5560   0.01088   0.00516  -0.0479   0.7471   0.9911
   3.000   0.6207   0.01069   0.00503  -0.0505   0.7243   1.0000
   3.500   0.6574   0.01060   0.00496  -0.0470   0.6998   1.0000
   4.000   0.6955   0.01058   0.00499  -0.0434   0.6681   1.0000
   4.500   0.7340   0.01056   0.00503  -0.0397   0.6217   1.0000
   5.000   0.7676   0.01080   0.00500  -0.0348   0.5192   1.0000
   5.500   0.7879   0.01229   0.00557  -0.0283   0.3518   1.0000
   6.000   0.8174   0.01362   0.00655  -0.0239   0.2697   1.0000
   6.500   0.8479   0.01494   0.00756  -0.0199   0.1923   1.0000
   7.000   0.8625   0.01781   0.00950  -0.0136   0.0585   1.0000
   7.500   0.8859   0.02009   0.01183  -0.0084   0.0398   1.0000
   8.000   0.9093   0.02279   0.01464  -0.0034   0.0324   1.0000
   8.500   0.9429   0.02600   0.01790  -0.0004   0.0285   1.0000
   9.000   0.9858   0.03041   0.02265   0.0012   0.0261   1.0000
   9.500   1.0192   0.03438   0.02715   0.0042   0.0245   1.0000
  10.000   1.0381   0.04009   0.03358   0.0086   0.0245   1.0000
  10.500   1.0377   0.04662   0.04076   0.0142   0.0255   1.0000
  11.000   1.0161   0.05415   0.04877   0.0207   0.0267   1.0000
