  
       XFOIL         Version 6.96
  
 Calculated polar for: NACA-0009 9.0% smoothed                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5973   0.01491   0.00678   0.0076   1.0000   0.0985
  -4.000  -0.5237   0.01204   0.00458   0.0146   1.0000   0.2134
  -3.500  -0.4897   0.01076   0.00405   0.0185   1.0000   0.3830
  -3.000  -0.4542   0.00999   0.00383   0.0225   1.0000   0.5181
  -2.500  -0.4186   0.00943   0.00375   0.0267   1.0000   0.6371
  -2.000  -0.3822   0.00903   0.00382   0.0313   1.0000   0.7587
  -1.500  -0.3157   0.00907   0.00425   0.0305   1.0000   0.8964
  -1.000  -0.2021   0.00965   0.00475   0.0194   1.0000   0.9566
  -0.500  -0.0939   0.01008   0.00507   0.0088   1.0000   0.9838
   0.000   0.0000   0.01019   0.00514   0.0000   1.0000   1.0000
   0.500   0.0939   0.01008   0.00507  -0.0088   0.9838   1.0000
   1.000   0.2020   0.00965   0.00474  -0.0194   0.9566   1.0000
   1.500   0.3157   0.00907   0.00425  -0.0305   0.8965   1.0000
   2.000   0.3821   0.00903   0.00382  -0.0313   0.7586   1.0000
   2.500   0.4185   0.00943   0.00375  -0.0267   0.6373   1.0000
   3.000   0.4541   0.00999   0.00383  -0.0224   0.5173   1.0000
   3.500   0.4897   0.01076   0.00405  -0.0185   0.3828   1.0000
   4.000   0.5236   0.01204   0.00458  -0.0146   0.2131   1.0000
   4.500   0.5581   0.01369   0.00560  -0.0109   0.1213   1.0000
   5.000   0.5972   0.01491   0.00678  -0.0076   0.0984   1.0000
   5.500   0.6368   0.01632   0.00820  -0.0045   0.0848   1.0000
   6.000   0.6779   0.01807   0.01003  -0.0015   0.0754   1.0000
   6.500   0.7196   0.02036   0.01237   0.0011   0.0668   1.0000
   7.000   0.7616   0.02195   0.01427   0.0038   0.0587   1.0000
   7.500   0.7999   0.02466   0.01737   0.0069   0.0504   1.0000
   8.000   0.8329   0.02824   0.02122   0.0101   0.0425   1.0000
   8.500   0.8650   0.03036   0.02393   0.0142   0.0356   1.0000
   9.000   0.8800   0.03597   0.03009   0.0190   0.0314   1.0000
   9.500   0.8801   0.04233   0.03738   0.0253   0.0289   1.0000
  10.000   0.8891   0.04566   0.04102   0.0295   0.0255   1.0000
  11.000   0.6856   0.09273   0.08913   0.0117   0.0380   1.0000
  11.500   0.6772   0.10376   0.10014   0.0088   0.0441   1.0000
