  
       XFOIL         Version 6.96
  
 Calculated polar for: PT40                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2756   0.05524   0.05113  -0.0563   0.9728   0.0924
  -4.000  -0.1473   0.04311   0.03860  -0.0702   0.9487   0.1046
  -3.000  -0.0043   0.03327   0.02817  -0.0821   0.9281   0.1272
  -2.500   0.0587   0.02989   0.02460  -0.0844   0.9128   0.1419
  -2.000   0.1195   0.02738   0.02194  -0.0857   0.8958   0.1626
  -1.500   0.1756   0.02479   0.01924  -0.0861   0.8766   0.1923
  -1.000   0.2491   0.01858   0.01121  -0.0842   0.8545   0.0979
  -0.500   0.3027   0.01713   0.00947  -0.0819   0.8200   0.0988
   0.000   0.3581   0.01593   0.00806  -0.0803   0.7909   0.1016
   0.500   0.4113   0.01505   0.00719  -0.0786   0.7612   0.1049
   1.000   0.4655   0.01454   0.00656  -0.0770   0.7318   0.1104
   1.500   0.5175   0.01380   0.00594  -0.0753   0.6997   0.1163
   2.000   0.5698   0.01338   0.00550  -0.0735   0.6659   0.1259
   2.500   0.6213   0.01308   0.00521  -0.0717   0.6266   0.1415
   3.500   0.7277   0.01134   0.00522  -0.0685   0.5160   1.0000
   4.000   0.7697   0.01214   0.00547  -0.0651   0.4244   1.0000
   4.500   0.8082   0.01341   0.00605  -0.0615   0.3264   1.0000
   5.000   0.8505   0.01462   0.00681  -0.0588   0.2779   1.0000
   5.500   0.8963   0.01561   0.00757  -0.0567   0.2477   1.0000
   6.000   0.9421   0.01658   0.00834  -0.0547   0.2253   1.0000
   6.500   0.9881   0.01751   0.00914  -0.0527   0.2070   1.0000
   7.000   1.0342   0.01838   0.00996  -0.0508   0.1915   1.0000
   7.500   1.0791   0.01924   0.01079  -0.0487   0.1760   1.0000
   8.000   1.1218   0.02016   0.01166  -0.0464   0.1598   1.0000
   8.500   1.1638   0.02090   0.01248  -0.0440   0.1377   1.0000
   9.000   1.1985   0.02219   0.01363  -0.0406   0.1061   1.0000
   9.500   1.2253   0.02397   0.01525  -0.0362   0.0878   1.0000
  10.000   1.2493   0.02592   0.01713  -0.0316   0.0795   1.0000
  10.500   1.2741   0.02797   0.01923  -0.0275   0.0742   1.0000
  11.000   1.2972   0.03031   0.02156  -0.0237   0.0706   1.0000
  11.500   1.3217   0.03265   0.02396  -0.0204   0.0674   1.0000
  12.000   1.3470   0.03530   0.02657  -0.0174   0.0651   1.0000
  12.500   1.3718   0.03800   0.02947  -0.0146   0.0632   1.0000
  13.000   1.3971   0.04082   0.03238  -0.0121   0.0615   1.0000
  13.500   1.4281   0.04364   0.03517  -0.0100   0.0601   1.0000
  14.000   1.4482   0.04726   0.03901  -0.0077   0.0590   1.0000
  14.500   1.4539   0.05164   0.04377  -0.0053   0.0580   1.0000
  15.000   1.4563   0.05659   0.04905  -0.0035   0.0571   1.0000
  15.500   1.4535   0.06232   0.05510  -0.0024   0.0565   1.0000
  16.000   1.4426   0.06919   0.06232  -0.0023   0.0560   1.0000
  16.500   1.4176   0.07806   0.07160  -0.0038   0.0558   1.0000
  17.000   1.3584   0.09263   0.08679  -0.0100   0.0560   1.0000
  17.500   0.6818   0.18771   0.18381  -0.0508   0.0864   1.0000
  18.000   0.6543   0.19364   0.18978  -0.0572   0.0810   1.0000
