  
       XFOIL         Version 6.96
  
 Calculated polar for: E214  (11.1%)                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1756   0.03263   0.02755  -0.1040   0.9402   0.0691
  -4.500  -0.0919   0.02293   0.01616  -0.1092   0.9352   0.0455
  -4.000  -0.0207   0.01994   0.01269  -0.1119   0.9264   0.0465
  -3.500   0.0581   0.01789   0.01045  -0.1161   0.9199   0.0511
  -3.000   0.1284   0.01607   0.00862  -0.1192   0.9093   0.0659
  -2.500   0.2146   0.01326   0.00730  -0.1265   0.9052   0.4279
  -2.000   0.2828   0.01272   0.00713  -0.1282   0.8936   0.6128
  -1.500   0.3527   0.01232   0.00675  -0.1300   0.8822   0.6836
  -1.000   0.4218   0.01187   0.00627  -0.1317   0.8698   0.7291
  -0.500   0.4868   0.01147   0.00585  -0.1327   0.8544   0.7683
   0.000   0.5478   0.01111   0.00548  -0.1329   0.8368   0.8049
   0.500   0.6065   0.01081   0.00516  -0.1326   0.8181   0.8442
   1.000   0.6510   0.01059   0.00498  -0.1294   0.7949   0.8918
   1.500   0.7147   0.01029   0.00465  -0.1306   0.7733   1.0000
   2.000   0.7802   0.01051   0.00469  -0.1332   0.7495   1.0000
   2.500   0.8390   0.01081   0.00483  -0.1340   0.7254   1.0000
   3.000   0.8963   0.01115   0.00504  -0.1343   0.7015   1.0000
   3.500   0.9498   0.01151   0.00532  -0.1338   0.6759   1.0000
   4.000   1.0014   0.01189   0.00568  -0.1329   0.6493   1.0000
   4.500   1.0518   0.01229   0.00604  -0.1317   0.6214   1.0000
   5.000   1.1005   0.01270   0.00645  -0.1301   0.5915   1.0000
   5.500   1.1477   0.01315   0.00689  -0.1283   0.5600   1.0000
   6.000   1.1919   0.01364   0.00742  -0.1260   0.5243   1.0000
   6.500   1.2336   0.01425   0.00798  -0.1232   0.4848   1.0000
   7.000   1.2711   0.01496   0.00869  -0.1197   0.4380   1.0000
   7.500   1.3028   0.01593   0.00957  -0.1153   0.3814   1.0000
   8.000   1.3269   0.01724   0.01068  -0.1097   0.3142   1.0000
   8.500   1.3424   0.01899   0.01215  -0.1031   0.2445   1.0000
   9.000   1.3539   0.02125   0.01412  -0.0964   0.1793   1.0000
   9.500   1.3627   0.02394   0.01653  -0.0900   0.1282   1.0000
  10.000   1.3721   0.02680   0.01922  -0.0843   0.0907   1.0000
  10.500   1.3811   0.02993   0.02231  -0.0793   0.0658   1.0000
  11.000   1.3892   0.03340   0.02591  -0.0747   0.0465   1.0000
  11.500   1.3795   0.03882   0.03137  -0.0696   0.0328   1.0000
  12.000   1.3760   0.04426   0.03699  -0.0660   0.0256   1.0000
  12.500   1.3776   0.04975   0.04275  -0.0633   0.0220   1.0000
  13.000   1.3797   0.05533   0.04850  -0.0618   0.0192   1.0000
  13.500   1.3835   0.06180   0.05523  -0.0598   0.0177   1.0000
  14.000   1.3889   0.06821   0.06209  -0.0587   0.0168   1.0000
  14.500   1.3865   0.07592   0.07025  -0.0585   0.0162   1.0000
  15.000   1.3744   0.08527   0.08010  -0.0596   0.0159   1.0000
  15.500   1.3520   0.09660   0.09194  -0.0628   0.0158   1.0000
  16.000   1.3216   0.11008   0.10592  -0.0686   0.0159   1.0000
  16.500   1.2857   0.12583   0.12214  -0.0773   0.0161   1.0000
  17.000   1.2464   0.14418   0.14091  -0.0892   0.0165   1.0000
  17.500   1.2028   0.16627   0.16333  -0.1046   0.0171   1.0000
  18.000   1.1586   0.19194   0.18913  -0.1215   0.0181   1.0000
