  
       XFOIL         Version 6.96
  
 Calculated polar for: RAF 28 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4659   0.01960   0.01214  -0.0252   0.9903   0.0579
  -4.500  -0.3919   0.01788   0.01007  -0.0289   0.9809   0.0638
  -4.000  -0.3209   0.01584   0.00799  -0.0323   0.9707   0.0695
  -3.500  -0.2486   0.01457   0.00666  -0.0358   0.9590   0.0789
  -3.000  -0.1794   0.01264   0.00529  -0.0390   0.9470   0.1838
  -2.500  -0.1072   0.01109   0.00476  -0.0430   0.9362   0.4485
  -2.000  -0.0473   0.00982   0.00451  -0.0431   0.9217   0.7055
  -1.500   0.0367   0.00929   0.00436  -0.0473   0.9089   0.8735
  -1.000   0.1785   0.00954   0.00451  -0.0633   0.9030   0.9749
  -0.500   0.2878   0.00931   0.00407  -0.0743   0.8832   0.9957
   0.000   0.3491   0.00919   0.00376  -0.0756   0.8538   1.0000
   0.500   0.3933   0.00928   0.00367  -0.0733   0.8240   1.0000
   1.000   0.4370   0.00942   0.00370  -0.0707   0.7957   1.0000
   1.500   0.4810   0.00959   0.00377  -0.0682   0.7681   1.0000
   2.000   0.5249   0.00968   0.00379  -0.0654   0.7374   1.0000
   2.500   0.5695   0.00975   0.00376  -0.0626   0.7044   1.0000
   3.000   0.6142   0.00990   0.00387  -0.0599   0.6698   1.0000
   3.500   0.6593   0.01017   0.00406  -0.0574   0.6345   1.0000
   4.000   0.7032   0.01051   0.00433  -0.0546   0.5934   1.0000
   4.500   0.7464   0.01086   0.00467  -0.0517   0.5496   1.0000
   5.000   0.7891   0.01125   0.00507  -0.0488   0.5029   1.0000
   5.500   0.8255   0.01189   0.00551  -0.0447   0.4167   1.0000
   6.000   0.8493   0.01353   0.00634  -0.0389   0.2453   1.0000
   6.500   0.8649   0.01647   0.00818  -0.0325   0.0737   1.0000
   7.000   0.8921   0.01857   0.01022  -0.0274   0.0489   1.0000
   7.500   0.9167   0.02100   0.01275  -0.0222   0.0406   1.0000
   8.000   0.9448   0.02437   0.01610  -0.0179   0.0348   1.0000
   8.500   0.9859   0.02735   0.01937  -0.0154   0.0314   1.0000
   9.000   1.0268   0.03101   0.02339  -0.0131   0.0286   1.0000
   9.500   1.0617   0.03579   0.02864  -0.0102   0.0276   1.0000
  10.000   1.0841   0.04138   0.03466  -0.0067   0.0261   1.0000
  10.500   1.0892   0.04724   0.04121  -0.0009   0.0264   1.0000
  11.000   1.0378   0.05583   0.05088   0.0099   0.0305   1.0000
  11.500   1.0015   0.06401   0.05944   0.0137   0.0326   1.0000
  12.000   0.8711   0.06519   0.06122   0.0158   0.0313   1.0000
  12.500   0.8161   0.07884   0.07517   0.0105   0.0317   1.0000
  13.000   0.7581   0.09544   0.09200   0.0014   0.0328   1.0000
