  
       XFOIL         Version 6.96
  
 Calculated polar for: WACO COOTIE AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0625   0.04486   0.04079  -0.1111   0.9305   0.0746
  -4.500   0.1153   0.03970   0.03554  -0.1137   0.9180   0.0805
  -4.000   0.1785   0.03419   0.02952  -0.1182   0.9027   0.0901
  -3.500   0.2425   0.03220   0.02669  -0.1198   0.8854   0.1014
  -3.000   0.2891   0.02651   0.02104  -0.1201   0.8676   0.1057
  -2.500   0.3457   0.02369   0.01769  -0.1201   0.8492   0.1178
  -2.000   0.4104   0.01713   0.00980  -0.1191   0.8303   0.0661
  -1.500   0.4647   0.01528   0.00755  -0.1179   0.8074   0.0674
  -1.000   0.5197   0.01436   0.00636  -0.1171   0.7882   0.0731
  -0.500   0.5741   0.01342   0.00543  -0.1165   0.7676   0.0817
   0.000   0.6291   0.01285   0.00488  -0.1160   0.7468   0.1215
   0.500   0.6841   0.01262   0.00458  -0.1156   0.7274   0.1521
   1.000   0.7385   0.01245   0.00446  -0.1154   0.7053   0.1831
   1.500   0.7887   0.01080   0.00444  -0.1141   0.6853   1.0000
   2.000   0.8430   0.01111   0.00449  -0.1136   0.6634   1.0000
   2.500   0.8970   0.01149   0.00468  -0.1132   0.6415   1.0000
   3.000   0.9504   0.01192   0.00497  -0.1127   0.6185   1.0000
   3.500   1.0032   0.01238   0.00532  -0.1122   0.5939   1.0000
   4.000   1.0545   0.01279   0.00571  -0.1114   0.5652   1.0000
   4.500   1.1054   0.01323   0.00613  -0.1106   0.5365   1.0000
   5.000   1.1549   0.01368   0.00655  -0.1096   0.5040   1.0000
   5.500   1.2024   0.01419   0.00703  -0.1082   0.4665   1.0000
   6.000   1.2477   0.01486   0.00762  -0.1066   0.4270   1.0000
   6.500   1.2921   0.01564   0.00839  -0.1050   0.3896   1.0000
   7.000   1.3315   0.01665   0.00931  -0.1026   0.3410   1.0000
   7.500   1.3663   0.01794   0.01043  -0.0996   0.2789   1.0000
   8.000   1.3802   0.02080   0.01249  -0.0938   0.1417   1.0000
   8.500   1.3759   0.02463   0.01566  -0.0856   0.0426   1.0000
   9.000   1.3854   0.02756   0.01861  -0.0796   0.0287   1.0000
   9.500   1.3923   0.03097   0.02227  -0.0745   0.0255   1.0000
  10.000   1.3932   0.03520   0.02679  -0.0698   0.0236   1.0000
  10.500   1.3919   0.04004   0.03192  -0.0660   0.0224   1.0000
  11.000   1.3885   0.04547   0.03762  -0.0628   0.0217   1.0000
  11.500   1.3873   0.05096   0.04331  -0.0600   0.0212   1.0000
  12.000   1.3924   0.05594   0.04849  -0.0570   0.0208   1.0000
  12.500   1.4049   0.06042   0.05317  -0.0540   0.0202   1.0000
  13.000   1.4191   0.06515   0.05811  -0.0511   0.0192   1.0000
  13.500   1.4296   0.07083   0.06424  -0.0487   0.0194   1.0000
  14.000   1.4265   0.07843   0.07245  -0.0471   0.0203   1.0000
  14.500   1.4019   0.08892   0.08359  -0.0475   0.0214   1.0000
  15.000   1.3711   0.10082   0.09602  -0.0501   0.0224   1.0000
  15.500   1.3383   0.11386   0.10949  -0.0549   0.0233   1.0000
  16.000   1.3044   0.12827   0.12426  -0.0618   0.0239   1.0000
  16.500   1.2811   0.14246   0.13884  -0.0699   0.0257   1.0000
  17.000   1.2269   0.16641   0.16318  -0.0871   0.0260   1.0000
