  
       XFOIL         Version 6.96
  
 Calculated polar for: LOCKHEED-GEORGIA SUPERCRITICAL AIRFOIL          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.000  -0.4239   0.00817   0.00101   0.0044   1.0000   0.0376
  -3.500  -0.3789   0.00550  -0.00199   0.0068   1.0000   0.0372
  -3.000  -0.3183   0.00368  -0.00392   0.0058   0.9964   0.0407
  -2.500  -0.2333   0.00239  -0.00510  -0.0005   0.9850   0.0553
  -2.000  -0.1719   0.00091  -0.00363  -0.0022   0.9728   0.7446
  -1.500  -0.0932   0.00091  -0.00336  -0.0031   0.9584   0.9182
  -1.000   0.0365   0.00098  -0.00351  -0.0151   0.9509   0.9637
  -0.500   0.1379   0.00092  -0.00376  -0.0239   0.9293   0.9775
   0.000   0.2205   0.00085  -0.00398  -0.0290   0.8883   0.9913
   0.500   0.2865   0.00080  -0.00423  -0.0309   0.8300   1.0000
   1.000   0.3277   0.00080  -0.00454  -0.0279   0.7515   1.0000
   1.500   0.3704   0.00087  -0.00499  -0.0252   0.6393   1.0000
   2.000   0.4124   0.00105  -0.00555  -0.0229   0.4896   1.0000
   2.500   0.4548   0.00131  -0.00588  -0.0211   0.3858   1.0000
   3.000   0.4971   0.00160  -0.00595  -0.0193   0.3334   1.0000
   3.500   0.5395   0.00194  -0.00584  -0.0173   0.2994   1.0000
   4.000   0.5822   0.00230  -0.00560  -0.0153   0.2739   1.0000
   4.500   0.6247   0.00278  -0.00525  -0.0132   0.2531   1.0000
   5.000   0.6678   0.00330  -0.00477  -0.0111   0.2355   1.0000
   5.500   0.7111   0.00389  -0.00418  -0.0091   0.2198   1.0000
   6.000   0.7549   0.00459  -0.00349  -0.0072   0.2060   1.0000
   6.500   0.7991   0.00542  -0.00268  -0.0054   0.1938   1.0000
   7.000   0.8432   0.00616  -0.00186  -0.0036   0.1820   1.0000
   7.500   0.8877   0.00711  -0.00071  -0.0019   0.1717   1.0000
   8.000   0.9319   0.00817   0.00048  -0.0004   0.1618   1.0000
   8.500   0.9753   0.00912   0.00147   0.0012   0.1506   1.0000
   9.000   1.0172   0.00990   0.00245   0.0030   0.1397   1.0000
   9.500   1.0569   0.01085   0.00367   0.0051   0.1286   1.0000
  10.000   1.0941   0.01178   0.00484   0.0073   0.1167   1.0000
  10.500   1.1277   0.01264   0.00591   0.0100   0.1036   1.0000
  11.000   1.1550   0.01360   0.00704   0.0134   0.0889   1.0000
  11.500   1.2411   0.02765   0.02090   0.0111   0.0712   1.0000
  12.000   1.2616   0.02996   0.02339   0.0150   0.0588   1.0000
  12.500   1.2690   0.03294   0.02656   0.0200   0.0511   1.0000
  13.000   1.2704   0.03670   0.03045   0.0240   0.0458   1.0000
  13.500   1.2679   0.04149   0.03565   0.0264   0.0420   1.0000
  14.000   1.2618   0.04714   0.04152   0.0268   0.0389   1.0000
  14.500   1.2462   0.05490   0.04951   0.0258   0.0368   1.0000
  15.000   1.2240   0.06468   0.05974   0.0215   0.0356   1.0000
  15.500   1.1931   0.07691   0.07237   0.0148   0.0348   1.0000
  16.000   1.1525   0.09178   0.08762   0.0062   0.0345   1.0000
  16.500   1.0942   0.11134   0.10755  -0.0054   0.0352   1.0000
  17.000   0.9983   0.14147   0.13795  -0.0230   0.0371   1.0000
  17.500   0.5809   0.17748   0.17396  -0.0247   0.0683   1.0000
  18.000   0.6091   0.18282   0.17939  -0.0235   0.0648   1.0000
