  
       XFOIL         Version 6.96
  
 Calculated polar for: NPL AIRFOIL FROM ARC CP 1372                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5860   0.02033   0.01240  -0.0185   1.0000   0.0411
  -4.500  -0.5464   0.01834   0.01034  -0.0159   1.0000   0.0494
  -4.000  -0.5063   0.01716   0.00918  -0.0137   1.0000   0.0607
  -3.500  -0.4651   0.01626   0.00831  -0.0119   1.0000   0.0747
  -3.000  -0.4228   0.01524   0.00731  -0.0103   1.0000   0.0909
  -2.500  -0.3741   0.01396   0.00622  -0.0102   0.9989   0.1286
  -2.000  -0.3114   0.01223   0.00632  -0.0133   0.9926   0.5880
  -1.500  -0.2404   0.01296   0.00705  -0.0162   0.9840   0.6370
  -1.000  -0.1743   0.01345   0.00756  -0.0180   0.9743   0.6684
  -0.500  -0.1121   0.01384   0.00804  -0.0190   0.9650   0.6921
   0.000  -0.0389   0.01394   0.00817  -0.0224   0.9535   0.7088
   0.500   0.0446   0.01363   0.00786  -0.0277   0.9388   0.7196
   1.000   0.1278   0.01325   0.00754  -0.0328   0.9269   0.7288
   1.500   0.2246   0.01231   0.00674  -0.0396   0.9087   0.7376
   2.000   0.3140   0.01125   0.00578  -0.0443   0.8797   0.7482
   2.500   0.3814   0.01050   0.00500  -0.0440   0.8077   0.7592
   3.000   0.4309   0.01051   0.00470  -0.0410   0.6678   0.7715
   3.500   0.4414   0.01365   0.00526  -0.0324   0.1526   0.7854
   4.000   0.4818   0.01516   0.00645  -0.0295   0.0935   0.8017
   4.500   0.5252   0.01643   0.00772  -0.0269   0.0810   0.8208
   5.000   0.5718   0.01746   0.00882  -0.0249   0.0733   0.8430
   5.500   0.6177   0.01923   0.01066  -0.0227   0.0682   0.8696
   6.000   0.6636   0.02062   0.01232  -0.0200   0.0654   0.9075
   6.500   0.7297   0.02255   0.01452  -0.0220   0.0616   1.0000
   7.000   0.7877   0.02557   0.01761  -0.0234   0.0589   1.0000
   7.500   0.8380   0.03019   0.02260  -0.0231   0.0582   1.0000
   8.000   0.8802   0.03504   0.02796  -0.0214   0.0582   1.0000
   8.500   0.9157   0.03969   0.03320  -0.0187   0.0587   1.0000
   9.000   0.8741   0.05860   0.05440  -0.0084   0.0894   1.0000
  10.000   0.7289   0.06969   0.06636  -0.0005   0.0872   1.0000
  10.500   0.6696   0.08666   0.08340  -0.0106   0.0860   1.0000
  11.000   0.7360   0.10195   0.09834  -0.0199   0.0792   1.0000
  11.500   0.7271   0.11244   0.10879  -0.0263   0.0742   1.0000
  12.000   0.7461   0.11810   0.11447  -0.0261   0.0712   1.0000
  12.500   0.7612   0.12759   0.12396  -0.0253   0.0694   1.0000
  13.000   0.7228   0.14196   0.13823  -0.0414   0.0651   1.0000
  13.500   0.7321   0.14974   0.14600  -0.0450   0.0612   1.0000
  14.000   0.7617   0.15502   0.15132  -0.0434   0.0585   1.0000
  14.500   0.7660   0.16615   0.16243  -0.0481   0.0574   1.0000
  15.000   0.7542   0.17504   0.17126  -0.0585   0.0534   1.0000
  15.500   0.7676   0.18214   0.17837  -0.0621   0.0507   1.0000
  16.000   0.7882   0.18877   0.18502  -0.0640   0.0489   1.0000
  16.500   0.8196   0.19869   0.19497  -0.0629   0.0477   1.0000
  17.000   0.8140   0.20528   0.20151  -0.0722   0.0471   1.0000
  17.500   0.8196   0.21165   0.20787  -0.0792   0.0438   1.0000
  18.000   0.8354   0.21816   0.21440  -0.0831   0.0418   1.0000
