  
       XFOIL         Version 6.96
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2119   0.04142   0.03736  -0.1686   0.8611   0.0729
  -4.000   0.3582   0.01994   0.01283  -0.1844   0.8441   0.0365
  -3.500   0.4148   0.01841   0.01122  -0.1846   0.8332   0.0464
  -3.000   0.4891   0.01649   0.00928  -0.1881   0.8265   0.0764
  -2.500   0.5458   0.01549   0.00851  -0.1886   0.8143   0.1545
  -2.000   0.6078   0.01471   0.00813  -0.1901   0.8038   0.3042
  -1.000   0.7267   0.01394   0.00783  -0.1910   0.7812   0.5717
   0.000   0.8301   0.01357   0.00776  -0.1880   0.7564   0.7762
   0.500   0.8696   0.01313   0.00742  -0.1832   0.7445   0.9093
   1.000   0.9314   0.01310   0.00718  -0.1845   0.7304   1.0000
   1.500   0.9887   0.01327   0.00715  -0.1849   0.7155   1.0000
   2.000   1.0448   0.01345   0.00717  -0.1849   0.7001   1.0000
   2.500   1.1000   0.01364   0.00723  -0.1848   0.6842   1.0000
   3.000   1.1544   0.01385   0.00731  -0.1844   0.6677   1.0000
   3.500   1.2081   0.01410   0.00745  -0.1840   0.6505   1.0000
   4.000   1.2588   0.01442   0.00768  -0.1830   0.6320   1.0000
   4.500   1.3061   0.01479   0.00804  -0.1815   0.6119   1.0000
   5.000   1.3538   0.01520   0.00839  -0.1800   0.5915   1.0000
   5.500   1.4025   0.01566   0.00875  -0.1787   0.5712   1.0000
   6.000   1.4444   0.01623   0.00934  -0.1762   0.5490   1.0000
   6.500   1.4856   0.01685   0.00992  -0.1737   0.5266   1.0000
   7.000   1.5262   0.01756   0.01059  -0.1711   0.5046   1.0000
   7.500   1.5588   0.01835   0.01142  -0.1671   0.4818   1.0000
   8.000   1.5913   0.01923   0.01225  -0.1632   0.4601   1.0000
   8.500   1.6175   0.02026   0.01333  -0.1583   0.4381   1.0000
   9.000   1.6419   0.02143   0.01454  -0.1534   0.4163   1.0000
   9.500   1.6670   0.02277   0.01585  -0.1489   0.3952   1.0000
  10.000   1.6846   0.02435   0.01757  -0.1435   0.3735   1.0000
  10.500   1.7017   0.02618   0.01945  -0.1385   0.3522   1.0000
  11.000   1.7173   0.02829   0.02160  -0.1337   0.3314   1.0000
  11.500   1.7282   0.03078   0.02423  -0.1288   0.3098   1.0000
  12.000   1.7372   0.03366   0.02717  -0.1242   0.2888   1.0000
  12.500   1.7436   0.03698   0.03058  -0.1199   0.2677   1.0000
  13.000   1.7473   0.04079   0.03451  -0.1159   0.2466   1.0000
  13.500   1.7482   0.04519   0.03894  -0.1123   0.2268   1.0000
  14.000   1.7481   0.05008   0.04401  -0.1094   0.2066   1.0000
  14.500   1.7448   0.05566   0.04968  -0.1070   0.1876   1.0000
  15.000   1.7389   0.06189   0.05595  -0.1051   0.1703   1.0000
  15.500   1.7326   0.06862   0.06285  -0.1039   0.1535   1.0000
  16.000   1.7242   0.07598   0.07036  -0.1034   0.1378   1.0000
  16.500   1.7140   0.08394   0.07847  -0.1035   0.1236   1.0000
  17.000   1.7024   0.09239   0.08707  -0.1043   0.1107   1.0000
  17.500   1.6902   0.10122   0.09605  -0.1057   0.0990   1.0000
  18.000   1.6776   0.11032   0.10530  -0.1078   0.0883   1.0000
