  
       XFOIL         Version 6.96
  
 Calculated polar for: AG44ct -02f                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3775   0.03896   0.03472  -0.0357   1.0000   0.0678
  -4.500  -0.3340   0.03275   0.02803  -0.0363   1.0000   0.0808
  -4.000  -0.2882   0.02812   0.02272  -0.0359   1.0000   0.1038
  -3.500  -0.2242   0.01609   0.00877  -0.0317   1.0000   0.0309
  -3.000  -0.1730   0.01387   0.00634  -0.0302   1.0000   0.0377
  -2.500  -0.1222   0.01184   0.00440  -0.0290   1.0000   0.0585
  -2.000  -0.0706   0.00945   0.00335  -0.0293   1.0000   0.3506
  -1.500  -0.0053   0.00748   0.00334  -0.0302   0.9947   1.0000
  -1.000   0.0924   0.00746   0.00290  -0.0388   0.9561   1.0000
  -0.500   0.1683   0.00742   0.00254  -0.0423   0.8963   1.0000
   0.000   0.2227   0.00758   0.00232  -0.0409   0.8334   1.0000
   0.500   0.2734   0.00789   0.00226  -0.0391   0.7823   1.0000
   1.000   0.3248   0.00826   0.00231  -0.0375   0.7381   1.0000
   1.500   0.3767   0.00868   0.00248  -0.0362   0.6975   1.0000
   2.000   0.4293   0.00895   0.00260  -0.0351   0.6526   1.0000
   2.500   0.4817   0.00920   0.00270  -0.0340   0.6026   1.0000
   3.000   0.5339   0.00957   0.00285  -0.0329   0.5456   1.0000
   3.500   0.5859   0.01007   0.00314  -0.0319   0.4848   1.0000
   4.000   0.6377   0.01069   0.00354  -0.0310   0.4258   1.0000
   4.500   0.6895   0.01138   0.00409  -0.0302   0.3711   1.0000
   5.000   0.7411   0.01215   0.00473  -0.0295   0.3208   1.0000
   5.500   0.7924   0.01297   0.00549  -0.0288   0.2734   1.0000
   6.000   0.8431   0.01389   0.00634  -0.0281   0.2288   1.0000
   6.500   0.8931   0.01492   0.00734  -0.0273   0.1852   1.0000
   7.000   0.9425   0.01606   0.00850  -0.0266   0.1408   1.0000
   7.500   0.9897   0.01760   0.00999  -0.0256   0.0956   1.0000
   8.000   1.0332   0.01985   0.01224  -0.0243   0.0591   1.0000
   8.500   1.0722   0.02296   0.01548  -0.0222   0.0411   1.0000
   9.000   1.1087   0.02666   0.01939  -0.0200   0.0320   1.0000
   9.500   1.1456   0.03015   0.02327  -0.0179   0.0267   1.0000
  10.000   1.1701   0.03639   0.03008  -0.0153   0.0235   1.0000
  10.500   1.1849   0.04277   0.03727  -0.0123   0.0223   1.0000
  11.000   1.1752   0.05045   0.04570  -0.0091   0.0219   1.0000
  11.500   1.1430   0.05895   0.05475  -0.0088   0.0220   1.0000
  12.000   1.1051   0.07106   0.06730  -0.0162   0.0224   1.0000
  12.500   1.0623   0.08728   0.08385  -0.0283   0.0229   1.0000
  13.000   1.0130   0.10760   0.10436  -0.0422   0.0237   1.0000
  13.500   0.9712   0.12852   0.12533  -0.0540   0.0248   1.0000
