  
       XFOIL         Version 6.96
  
 Calculated polar for: EPPLER E1212 AIRFOIL                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2125   0.01851   0.01067  -0.0660   0.6688   0.2397
  -4.500  -0.1592   0.01820   0.01006  -0.0649   0.6435   0.2488
  -4.000  -0.1056   0.01758   0.00935  -0.0640   0.6202   0.2568
  -3.500  -0.0513   0.01731   0.00887  -0.0631   0.5981   0.2659
  -3.000   0.0030   0.01683   0.00826  -0.0623   0.5774   0.2744
  -2.500   0.0578   0.01662   0.00791  -0.0615   0.5575   0.2839
  -2.000   0.1126   0.01628   0.00745  -0.0608   0.5389   0.2932
  -1.500   0.1675   0.01615   0.00722  -0.0600   0.5208   0.3038
  -1.000   0.2225   0.01593   0.00692  -0.0593   0.5041   0.3145
  -0.500   0.2776   0.01592   0.00676  -0.0586   0.4877   0.3276
   0.000   0.3320   0.01571   0.00664  -0.0578   0.4716   0.3415
   0.500   0.3862   0.01564   0.00661  -0.0571   0.4561   0.3591
   1.000   0.4404   0.01564   0.00665  -0.0563   0.4420   0.3811
   2.000   0.5467   0.01556   0.00687  -0.0545   0.4151   0.4643
   2.500   0.5970   0.01546   0.00719  -0.0531   0.4025   0.5651
   3.000   0.6417   0.01521   0.00754  -0.0500   0.3917   0.7608
   3.500   0.7327   0.01520   0.00787  -0.0558   0.3773   1.0000
   4.000   0.7811   0.01576   0.00829  -0.0543   0.3667   1.0000
   4.500   0.8314   0.01629   0.00863  -0.0531   0.3567   1.0000
   5.000   0.8801   0.01688   0.00920  -0.0517   0.3462   1.0000
   5.500   0.9321   0.01760   0.00968  -0.0508   0.3371   1.0000
   6.000   0.9793   0.01819   0.01038  -0.0492   0.3277   1.0000
   6.500   1.0311   0.01898   0.01097  -0.0484   0.3190   1.0000
   7.000   1.0766   0.01967   0.01180  -0.0467   0.3103   1.0000
   7.500   1.1280   0.02052   0.01249  -0.0459   0.3028   1.0000
   8.000   1.1712   0.02140   0.01355  -0.0440   0.2947   1.0000
   8.500   1.2197   0.02220   0.01427  -0.0428   0.2876   1.0000
   9.000   1.2631   0.02341   0.01558  -0.0412   0.2810   1.0000
   9.500   1.3056   0.02435   0.01660  -0.0393   0.2740   1.0000
  10.000   1.3552   0.02558   0.01773  -0.0387   0.2680   1.0000
  10.500   1.3855   0.02691   0.01935  -0.0354   0.2621   1.0000
  11.000   1.4259   0.02795   0.02042  -0.0335   0.2563   1.0000
  11.500   1.4685   0.02953   0.02200  -0.0323   0.2512   1.0000
  12.000   1.4826   0.03123   0.02402  -0.0273   0.2459   1.0000
  12.500   1.5103   0.03251   0.02536  -0.0240   0.2409   1.0000
  13.000   1.5515   0.03418   0.02700  -0.0229   0.2360   1.0000
  13.500   1.5326   0.03705   0.03026  -0.0159   0.2317   1.0000
  14.000   1.5377   0.03965   0.03303  -0.0126   0.2269   1.0000
  14.500   1.5985   0.04041   0.03362  -0.0130   0.2217   1.0000
  15.000   1.5377   0.04716   0.04090  -0.0085   0.2179   1.0000
  15.500   1.4848   0.05587   0.04997  -0.0083   0.2129   1.0000
  16.000   1.5703   0.05298   0.04684  -0.0069   0.2080   1.0000
  16.500   0.9140   0.16304   0.15811  -0.0576   0.1656   1.0000
  17.500   0.8941   0.18418   0.17939  -0.0695   0.1482   1.0000
  18.000   0.9325   0.18464   0.17989  -0.0691   0.1441   1.0000
