  
       XFOIL         Version 6.96
  
 Calculated polar for: FX 71-L-150/30 AIRFOIL                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5436   0.01293   0.00683  -0.0074   0.8060   0.5176
  -4.500  -0.4916   0.01327   0.00714  -0.0061   0.7957   0.5620
  -4.000  -0.4381   0.01391   0.00774  -0.0048   0.7865   0.5947
  -3.500  -0.3836   0.01450   0.00825  -0.0038   0.7763   0.6182
  -3.000  -0.3285   0.01498   0.00867  -0.0030   0.7657   0.6351
  -2.500  -0.2739   0.01543   0.00905  -0.0022   0.7554   0.6513
  -2.000  -0.2191   0.01569   0.00920  -0.0015   0.7466   0.6647
  -1.500  -0.1635   0.01597   0.00952  -0.0011   0.7371   0.6752
  -1.000  -0.1087   0.01615   0.00967  -0.0007   0.7283   0.6860
  -0.500  -0.0546   0.01626   0.00972  -0.0001   0.7184   0.6976
   0.000   0.0000   0.01626   0.00968   0.0000   0.7083   0.7082
   0.500   0.0546   0.01626   0.00972   0.0001   0.6976   0.7184
   1.000   0.1087   0.01615   0.00967   0.0007   0.6860   0.7283
   1.500   0.1635   0.01597   0.00952   0.0011   0.6753   0.7371
   2.000   0.2191   0.01569   0.00920   0.0015   0.6647   0.7465
   2.500   0.2739   0.01543   0.00905   0.0022   0.6513   0.7553
   3.000   0.3285   0.01498   0.00867   0.0030   0.6351   0.7656
   3.500   0.3836   0.01450   0.00825   0.0038   0.6182   0.7763
   4.000   0.4381   0.01392   0.00775   0.0048   0.5948   0.7865
   4.500   0.4916   0.01327   0.00714   0.0061   0.5619   0.7956
   5.000   0.5436   0.01293   0.00683   0.0074   0.5174   0.8060
   5.500   0.5929   0.01291   0.00674   0.0089   0.4481   0.8181
   6.000   0.6359   0.01353   0.00701   0.0111   0.3503   0.8313
   6.500   0.6683   0.01497   0.00792   0.0142   0.2259   0.8461
   7.000   0.6981   0.01666   0.00915   0.0173   0.1294   0.8621
   7.500   0.7234   0.01861   0.01080   0.0209   0.0679   0.8833
   8.000   0.7521   0.02076   0.01295   0.0235   0.0482   0.9205
   8.500   0.8056   0.02309   0.01533   0.0205   0.0413   1.0000
   9.000   0.8301   0.02495   0.01714   0.0232   0.0383   1.0000
   9.500   0.8586   0.02722   0.01935   0.0254   0.0366   1.0000
  10.000   0.8948   0.02942   0.02160   0.0271   0.0351   1.0000
  10.500   0.9357   0.03180   0.02398   0.0283   0.0339   1.0000
  11.000   0.9918   0.03496   0.02710   0.0280   0.0330   1.0000
  11.500   1.0234   0.03840   0.03089   0.0298   0.0328   1.0000
  12.000   1.0446   0.04254   0.03541   0.0319   0.0327   1.0000
  12.500   1.0567   0.04733   0.04056   0.0340   0.0328   1.0000
  13.000   1.0628   0.05288   0.04645   0.0355   0.0331   1.0000
  13.500   0.9828   0.06281   0.05741   0.0360   0.0345   1.0000
  14.000   0.9215   0.07555   0.07073   0.0316   0.0356   1.0000
  14.500   0.8730   0.08900   0.08453   0.0246   0.0366   1.0000
  15.000   0.8519   0.10063   0.09628   0.0188   0.0373   1.0000
  15.500 NaN      NaN       NaN       NaN        0.0532   1.0000
  16.000 NaN      NaN       NaN       NaN        1.0000   1.0000
  16.500 NaN      NaN       NaN       NaN        1.0000   1.0000
  17.000 NaN      NaN       NaN       NaN        1.0000   1.0000
  17.500 NaN      NaN       NaN       NaN        1.0000   1.0000
  18.000 NaN      NaN       NaN       NaN        1.0000   1.0000
