  
       XFOIL         Version 6.96
  
 Calculated polar for: FX 62-K-153/20 AIRFOIL                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.2640   0.02521   0.01966  -0.1137   0.8160   0.7452
  -0.500   0.3545   0.02590   0.02011  -0.1121   0.7978   0.7642
   0.000   0.4310   0.02542   0.01950  -0.1162   0.7948   0.7718
   0.500   0.4669   0.02595   0.02000  -0.1137   0.7833   0.7788
   1.500   0.6316   0.02449   0.01842  -0.1242   0.7764   0.7922
   2.000   0.6529   0.02538   0.01938  -0.1192   0.7613   0.7984
   3.500   0.8757   0.02359   0.01777  -0.1303   0.7473   0.8148
   4.000   0.9462   0.02285   0.01712  -0.1334   0.7382   0.8208
   4.500   1.0184   0.02134   0.01573  -0.1355   0.7285   0.8255
   6.500   1.2522   0.01760   0.01266  -0.1366   0.6591   0.8480
   7.000   1.2910   0.01729   0.01250  -0.1334   0.6286   0.8538
   7.500   1.3320   0.01736   0.01261  -0.1309   0.5869   0.8601
   8.000   1.3551   0.01814   0.01323  -0.1253   0.5232   0.8666
   8.500   1.3616   0.02003   0.01481  -0.1180   0.4453   0.8732
   9.000   1.3566   0.02307   0.01748  -0.1104   0.3602   0.8804
   9.500   1.3444   0.02724   0.02119  -0.1033   0.2714   0.8875
  10.000   1.3357   0.03171   0.02526  -0.0974   0.1922   0.8945
  10.500   1.3323   0.03633   0.02956  -0.0928   0.1341   0.9015
  11.000   1.3345   0.04077   0.03384  -0.0891   0.1019   0.9096
  11.500   1.3416   0.04491   0.03802  -0.0860   0.0796   0.9187
  12.000   1.3484   0.04902   0.04218  -0.0830   0.0649   0.9309
  12.500   1.3532   0.05270   0.04602  -0.0795   0.0547   0.9562
  13.500   1.3810   0.06258   0.05621  -0.0791   0.0364   1.0000
  14.000   1.3871   0.06908   0.06281  -0.0795   0.0264   1.0000
