  
       XFOIL         Version 6.96
  
 Calculated polar for: GOE 602 MOD. AIRFOIL                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500  -0.1442   0.00694   0.00069  -0.0857   0.9456   0.0525
  -4.000  -0.0654   0.00483  -0.00203  -0.0900   0.9390   0.0616
  -3.500  -0.0004   0.00332  -0.00366  -0.0921   0.9277   0.0706
  -3.000   0.0692   0.00245  -0.00461  -0.0949   0.9179   0.0789
  -2.500   0.1475   0.00178  -0.00527  -0.0993   0.9113   0.1061
  -2.000   0.2086   0.00126  -0.00497  -0.1010   0.8990   0.3650
  -1.500   0.2706   0.00110  -0.00483  -0.1022   0.8859   0.4774
  -1.000   0.3286   0.00094  -0.00464  -0.1022   0.8713   0.6195
  -0.500   0.3912   0.00074  -0.00408  -0.1022   0.8568   0.9170
   0.000   0.4641   0.00077  -0.00431  -0.1056   0.8394   1.0000
   0.500   0.5165   0.00081  -0.00448  -0.1046   0.8141   1.0000
   1.000   0.5698   0.00084  -0.00462  -0.1038   0.7869   1.0000
   1.500   0.6226   0.00090  -0.00475  -0.1028   0.7566   1.0000
   2.000   0.6742   0.00097  -0.00486  -0.1017   0.7221   1.0000
   2.500   0.7233   0.00108  -0.00494  -0.1001   0.6830   1.0000
   3.000   0.7720   0.00120  -0.00494  -0.0985   0.6466   1.0000
   3.500   0.8200   0.00136  -0.00489  -0.0970   0.6107   1.0000
   4.000   0.8667   0.00153  -0.00478  -0.0952   0.5731   1.0000
   4.500   0.9128   0.00174  -0.00461  -0.0933   0.5372   1.0000
   5.000   0.9547   0.00199  -0.00447  -0.0907   0.4878   1.0000
   5.500   0.9925   0.00230  -0.00432  -0.0874   0.4246   1.0000
   6.000   1.0276   0.00274  -0.00406  -0.0839   0.3501   1.0000
   6.500   1.0490   0.00384  -0.00368  -0.0785   0.2086   1.0000
   7.000   1.0548   0.00650  -0.00221  -0.0713   0.0386   1.0000
   7.500   1.0770   0.00812  -0.00034  -0.0658   0.0300   1.0000
   8.000   1.0875   0.01022   0.00204  -0.0591   0.0265   1.0000
   8.500   1.0950   0.01266   0.00474  -0.0526   0.0253   1.0000
   9.000   1.1018   0.01592   0.00820  -0.0468   0.0246   1.0000
   9.500   1.1174   0.01996   0.01240  -0.0424   0.0236   1.0000
  10.000   1.1475   0.02468   0.01733  -0.0395   0.0223   1.0000
  10.500   1.1960   0.03089   0.02392  -0.0380   0.0235   1.0000
  11.000   1.2654   0.04016   0.03366  -0.0390   0.0284   1.0000
