  
       XFOIL         Version 6.96
  
 Calculated polar for: Coanda 3                                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.000  -0.1669   0.01607   0.00827  -0.0259   0.9813   0.0263
  -2.500  -0.0937   0.01518   0.00750  -0.0291   0.9709   0.0733
  -2.000  -0.0080   0.01600   0.00807  -0.0352   0.9584   0.1076
  -1.500   0.0661   0.01606   0.00800  -0.0393   0.9435   0.1347
  -1.000   0.1447   0.01520   0.00716  -0.0440   0.9323   0.1473
  -0.500   0.2196   0.01423   0.00627  -0.0476   0.9191   0.1568
   0.000   0.2966   0.01319   0.00540  -0.0516   0.9066   0.1773
   1.000   0.5542   0.00975   0.00427  -0.0820   0.8854   1.0000
   1.500   0.6105   0.00945   0.00400  -0.0814   0.8500   1.0000
   2.000   0.6636   0.00926   0.00382  -0.0800   0.8004   1.0000
   2.500   0.7174   0.00932   0.00371  -0.0787   0.7273   1.0000
   3.000   0.7557   0.00999   0.00395  -0.0743   0.6068   1.0000
   3.500   0.7725   0.01165   0.00447  -0.0662   0.3944   1.0000
   4.000   0.7997   0.01319   0.00524  -0.0610   0.2471   1.0000
   4.500   0.8204   0.01603   0.00672  -0.0548   0.0291   1.0000
   5.500   0.8874   0.01958   0.01083  -0.0457   0.0213   1.0000
   6.000   0.9160   0.02209   0.01340  -0.0404   0.0213   1.0000
   6.500   0.9593   0.02510   0.01652  -0.0373   0.0230   1.0000
   7.000   1.0238   0.02921   0.02106  -0.0362   0.0341   1.0000
