  
       XFOIL         Version 6.96
  
 Calculated polar for: DORNIER A-5 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3970   0.02568   0.01742  -0.0535   0.9135   0.0745
  -4.500  -0.3375   0.02422   0.01610  -0.0549   0.9087   0.0814
  -4.000  -0.3008   0.02327   0.01521  -0.0526   0.8986   0.0913
  -3.500  -0.2378   0.02191   0.01403  -0.0553   0.8934   0.1244
  -3.000  -0.2092   0.01905   0.01325  -0.0530   0.8820   0.5609
  -2.500  -0.1355   0.01980   0.01417  -0.0546   0.8770   0.6485
  -2.000  -0.0916   0.02079   0.01510  -0.0514   0.8649   0.6755
  -1.000   0.0436   0.02184   0.01611  -0.0522   0.8477   0.7083
   0.000   0.1832   0.02106   0.01525  -0.0552   0.8315   0.7268
   0.500   0.2770   0.02015   0.01432  -0.0609   0.8294   0.7371
   1.000   0.3252   0.01979   0.01396  -0.0591   0.8155   0.7449
   1.500   0.4335   0.01859   0.01274  -0.0687   0.8122   0.7510
   2.000   0.4866   0.01809   0.01225  -0.0682   0.7967   0.7591
   2.500   0.5438   0.01760   0.01181  -0.0680   0.7810   0.7662
   3.000   0.6048   0.01687   0.01109  -0.0687   0.7618   0.7744
   3.500   0.6573   0.01620   0.01045  -0.0673   0.7389   0.7816
   4.000   0.6923   0.01572   0.01000  -0.0628   0.7091   0.7907
   4.500   0.7373   0.01532   0.00953  -0.0600   0.6681   0.7995
   5.000   0.7766   0.01521   0.00926  -0.0565   0.6088   0.8075
   5.500   0.8037   0.01565   0.00931  -0.0508   0.5277   0.8168
   6.000   0.8136   0.01650   0.00972  -0.0423   0.4442   0.8259
   6.500   0.8326   0.01761   0.01044  -0.0364   0.3891   0.8348
   7.000   0.8551   0.01837   0.01111  -0.0309   0.3449   0.8419
   7.500   0.8776   0.01945   0.01201  -0.0260   0.2965   0.8499
   8.000   0.8957   0.02050   0.01289  -0.0205   0.2422   0.8577
   8.500   0.9165   0.02196   0.01409  -0.0160   0.2068   0.8658
   9.000   0.9395   0.02336   0.01541  -0.0118   0.1849   0.8745
   9.500   0.9699   0.02486   0.01683  -0.0090   0.1682   0.8829
  10.000   1.0032   0.02622   0.01819  -0.0067   0.1544   0.8901
  11.000   1.0811   0.02928   0.02128  -0.0044   0.1315   0.9058
  11.500   1.1157   0.03073   0.02287  -0.0031   0.1228   0.9156
  12.000   1.1534   0.03244   0.02479  -0.0024   0.1150   0.9253
  12.500   1.1972   0.03433   0.02675  -0.0033   0.1077   0.9410
  13.000   1.2267   0.03634   0.02902  -0.0023   0.1014   1.0000
  13.500   1.2624   0.03885   0.03158  -0.0019   0.0951   1.0000
  14.000   1.2879   0.04146   0.03434  -0.0007   0.0891   1.0000
  14.500   1.3107   0.04475   0.03784   0.0005   0.0835   1.0000
  15.000   1.3268   0.04786   0.04110   0.0019   0.0786   1.0000
  15.500   1.3377   0.05185   0.04534   0.0032   0.0742   1.0000
  16.000   1.3404   0.05615   0.04992   0.0045   0.0704   1.0000
  16.500   1.3530   0.06031   0.05415   0.0049   0.0667   1.0000
  17.000   1.3359   0.06710   0.06142   0.0052   0.0638   1.0000
  17.500   1.3355   0.07261   0.06708   0.0044   0.0607   1.0000
  18.000   1.3275   0.07977   0.07445   0.0030   0.0580   1.0000
