  
       XFOIL         Version 6.96
  
 Calculated polar for: DAE-11 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.500   0.1413   0.04817   0.04384  -0.1228   0.7272   0.0702
  -4.000   0.1896   0.04227   0.03750  -0.1276   0.7236   0.0822
  -3.500   0.2370   0.03846   0.03338  -0.1311   0.7155   0.0960
  -3.000   0.2878   0.03496   0.02956  -0.1324   0.7108   0.1127
  -2.500   0.3577   0.02565   0.01827  -0.1325   0.7078   0.0513
  -2.000   0.4067   0.02469   0.01698  -0.1323   0.6989   0.0525
  -1.500   0.4621   0.02324   0.01539  -0.1318   0.6944   0.0595
  -1.000   0.5188   0.02210   0.01419  -0.1313   0.6914   0.0738
  -0.500   0.5631   0.02229   0.01473  -0.1309   0.6810   0.1380
   0.000   0.6070   0.01993   0.01453  -0.1280   0.6775   0.8239
   1.500   0.7833   0.02071   0.01462  -0.1298   0.6604   1.0000
   2.000   0.8241   0.02216   0.01604  -0.1288   0.6490   1.0000
   2.500   0.8859   0.02172   0.01542  -0.1290   0.6459   1.0000
   3.500   0.9897   0.02238   0.01597  -0.1281   0.6313   1.0000
   4.500   1.0956   0.02262   0.01617  -0.1272   0.6167   1.0000
   5.000   1.1635   0.02164   0.01510  -0.1281   0.6136   1.0000
   5.500   1.2054   0.02231   0.01590  -0.1267   0.6019   1.0000
   6.500   1.3201   0.02142   0.01509  -0.1265   0.5862   1.0000
   7.000   1.3671   0.02151   0.01530  -0.1253   0.5747   1.0000
   7.500   1.4225   0.02101   0.01489  -0.1249   0.5642   1.0000
   8.000   1.4833   0.02021   0.01413  -0.1251   0.5534   1.0000
   8.500   1.5295   0.02013   0.01417  -0.1236   0.5381   1.0000
   9.000   1.5673   0.02041   0.01459  -0.1210   0.5197   1.0000
   9.500   1.6037   0.02068   0.01495  -0.1181   0.4992   1.0000
  10.000   1.6242   0.02149   0.01582  -0.1131   0.4763   1.0000
  10.500   1.6396   0.02278   0.01708  -0.1081   0.4506   1.0000
  11.000   1.6417   0.02519   0.01951  -0.1027   0.4218   1.0000
  11.500   1.6433   0.02812   0.02241  -0.0979   0.3913   1.0000
  12.000   1.6407   0.03170   0.02597  -0.0935   0.3598   1.0000
  12.500   1.6352   0.03585   0.03009  -0.0894   0.3278   1.0000
  13.000   1.6276   0.04048   0.03469  -0.0858   0.2958   1.0000
  13.500   1.6190   0.04572   0.03988  -0.0828   0.2638   1.0000
  14.000   1.6094   0.05152   0.04564  -0.0804   0.2322   1.0000
  14.500   1.5981   0.05798   0.05204  -0.0785   0.2017   1.0000
  15.000   1.5851   0.06508   0.05908  -0.0773   0.1725   1.0000
  15.500   1.5710   0.07275   0.06671  -0.0767   0.1451   1.0000
  16.000   1.5566   0.08090   0.07484  -0.0766   0.1204   1.0000
  16.500   1.5421   0.08940   0.08336  -0.0771   0.0994   1.0000
  17.000   1.5269   0.09834   0.09228  -0.0782   0.0831   1.0000
  17.500   1.5145   0.10703   0.10097  -0.0796   0.0702   1.0000
  18.000   1.5066   0.11523   0.10924  -0.0813   0.0598   1.0000
