  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-7 AIRFOIL WITH TAB             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3464   0.03492   0.02952  -0.0355   0.8218   0.1005
  -4.000  -0.2199   0.00871   0.00137  -0.0314   0.7803   0.0505
  -3.500  -0.1675   0.00658  -0.00116  -0.0302   0.7655   0.0490
  -3.000  -0.1136   0.00525  -0.00276  -0.0293   0.7517   0.0501
  -2.500  -0.0609   0.00407  -0.00397  -0.0286   0.7385   0.0557
  -2.000  -0.0060   0.00328  -0.00483  -0.0285   0.7246   0.0643
  -1.500   0.0456   0.00173  -0.00429  -0.0292   0.7116   0.6086
  -1.000   0.0842   0.00145  -0.00387  -0.0238   0.6979   0.8383
  -0.500   0.1180   0.00137  -0.00395  -0.0170   0.6845   0.9439
   0.000   0.2095   0.00141  -0.00418  -0.0234   0.6695   0.9914
   0.500   0.2740   0.00154  -0.00430  -0.0262   0.6553   1.0000
   1.000   0.3206   0.00180  -0.00429  -0.0253   0.6422   1.0000
   1.500   0.3747   0.00198  -0.00428  -0.0256   0.6279   1.0000
   2.000   0.4314   0.00212  -0.00425  -0.0263   0.6129   1.0000
   2.500   0.4886   0.00224  -0.00421  -0.0270   0.5977   1.0000
   3.000   0.5458   0.00236  -0.00416  -0.0278   0.5824   1.0000
   3.500   0.6028   0.00245  -0.00414  -0.0283   0.5657   1.0000
   4.000   0.6596   0.00256  -0.00407  -0.0288   0.5490   1.0000
   4.500   0.7163   0.00269  -0.00396  -0.0294   0.5324   1.0000
   5.000   0.7729   0.00282  -0.00378  -0.0301   0.5125   1.0000
   5.500   0.8291   0.00297  -0.00356  -0.0307   0.4930   1.0000
   6.000   0.8845   0.00313  -0.00338  -0.0311   0.4716   1.0000
   6.500   0.9393   0.00330  -0.00312  -0.0315   0.4458   1.0000
   7.000   0.9932   0.00354  -0.00281  -0.0319   0.4211   1.0000
   7.500   1.0457   0.00381  -0.00245  -0.0322   0.3909   1.0000
   8.000   1.0955   0.00418  -0.00197  -0.0323   0.3507   1.0000
   8.500   1.1400   0.00475  -0.00142  -0.0321   0.2909   1.0000
   9.000   1.1721   0.00608  -0.00039  -0.0311   0.2119   1.0000
   9.500   1.1881   0.00828   0.00156  -0.0286   0.1481   1.0000
  10.000   1.1852   0.01098   0.00415  -0.0245   0.1138   1.0000
  10.500   1.1823   0.01460   0.00780  -0.0214   0.0932   1.0000
  11.000   1.1760   0.01956   0.01283  -0.0189   0.0791   1.0000
  11.500   1.2887   0.03754   0.03017  -0.0263   0.0615   1.0000
  12.000   1.3017   0.04163   0.03447  -0.0251   0.0549   1.0000
  12.500   1.3127   0.04593   0.03882  -0.0231   0.0497   1.0000
  13.000   1.3266   0.05009   0.04325  -0.0220   0.0457   1.0000
  13.500   1.3426   0.05420   0.04734  -0.0199   0.0417   1.0000
  14.000   1.3496   0.05933   0.05288  -0.0195   0.0394   1.0000
  14.500   1.3531   0.06488   0.05871  -0.0196   0.0368   1.0000
  15.000   1.3618   0.07010   0.06402  -0.0188   0.0343   1.0000
  15.500   1.3488   0.07837   0.07277  -0.0198   0.0332   1.0000
  16.000   1.3281   0.08808   0.08296  -0.0228   0.0321   1.0000
  16.500   1.3025   0.09927   0.09459  -0.0272   0.0311   1.0000
  17.000   1.2719   0.11224   0.10797  -0.0335   0.0304   1.0000
  17.500   1.2229   0.13033   0.12653  -0.0439   0.0306   1.0000
  18.000   1.1391   0.16016   0.15685  -0.0631   0.0328   1.0000
