  
       XFOIL         Version 6.96
  
 Calculated polar for: SIKORSKY SC1094 R8 AIRFOIL                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3921   0.04303   0.03814  -0.0242   1.0000   0.0768
  -4.500  -0.3664   0.03823   0.03356  -0.0214   1.0000   0.0807
  -4.000  -0.3371   0.03441   0.02932  -0.0185   1.0000   0.0920
  -3.500  -0.3003   0.03148   0.02604  -0.0165   0.9994   0.1056
  -3.000  -0.2163   0.02678   0.02121  -0.0236   0.9888   0.1251
  -2.500  -0.1202   0.01791   0.01046  -0.0251   0.9818   0.0531
  -2.000  -0.0309   0.01543   0.00783  -0.0308   0.9718   0.0558
  -1.500   0.0516   0.01379   0.00633  -0.0352   0.9507   0.0655
  -1.000   0.1126   0.01241   0.00513  -0.0346   0.9154   0.0837
  -0.500   0.1408   0.00894   0.00455  -0.0273   0.8771   0.8362
   0.000   0.2352   0.00881   0.00427  -0.0310   0.8237   1.0000
   0.500   0.2788   0.00878   0.00381  -0.0274   0.7483   1.0000
   1.000   0.3240   0.00906   0.00349  -0.0244   0.6397   1.0000
   1.500   0.3694   0.00973   0.00340  -0.0220   0.5121   1.0000
   2.000   0.4169   0.01053   0.00354  -0.0203   0.4082   1.0000
   2.500   0.4663   0.01135   0.00382  -0.0192   0.3271   1.0000
   3.000   0.5169   0.01221   0.00422  -0.0183   0.2593   1.0000
   3.500   0.5684   0.01310   0.00474  -0.0176   0.2173   1.0000
   4.000   0.6205   0.01400   0.00542  -0.0169   0.1917   1.0000
   4.500   0.6726   0.01495   0.00619  -0.0163   0.1740   1.0000
   5.000   0.7247   0.01604   0.00717  -0.0156   0.1618   1.0000
   5.500   0.7764   0.01736   0.00831  -0.0150   0.1519   1.0000
   6.000   0.8294   0.01827   0.00930  -0.0145   0.1439   1.0000
   6.500   0.8810   0.01998   0.01088  -0.0140   0.1374   1.0000
   7.000   0.9332   0.02117   0.01228  -0.0134   0.1327   1.0000
   7.500   0.9846   0.02255   0.01376  -0.0128   0.1280   1.0000
   8.000   1.0347   0.02497   0.01615  -0.0125   0.1234   1.0000
   8.500   1.0833   0.02668   0.01822  -0.0116   0.1207   1.0000
   9.000   1.1299   0.02892   0.02081  -0.0106   0.1177   1.0000
   9.500   1.1747   0.03133   0.02350  -0.0096   0.1149   1.0000
  10.000   1.2184   0.03370   0.02603  -0.0087   0.1121   1.0000
  10.500   1.2532   0.03873   0.03137  -0.0076   0.1099   1.0000
  11.000   1.2766   0.04288   0.03621  -0.0051   0.1087   1.0000
  11.500   1.2815   0.04899   0.04303  -0.0020   0.1073   1.0000
  12.000   1.2498   0.05739   0.05214   0.0020   0.1060   1.0000
  12.500   1.0388   0.09190   0.08743  -0.0139   0.1090   1.0000
  13.000   0.8463   0.15054   0.14613  -0.0520   0.1265   1.0000
  13.500   0.8792   0.15493   0.15058  -0.0498   0.1244   1.0000
  14.000   0.8476   0.16760   0.16324  -0.0608   0.1163   1.0000
  14.500   0.8700   0.17286   0.16854  -0.0614   0.1123   1.0000
  15.000   0.9139   0.17784   0.17361  -0.0569   0.1103   1.0000
  15.500   0.8799   0.18887   0.18462  -0.0707   0.1017   1.0000
  16.000   0.9119   0.19363   0.18944  -0.0694   0.0985   1.0000
  16.500   0.9015   0.20392   0.19974  -0.0790   0.0929   1.0000
  17.000   0.9219   0.20919   0.20506  -0.0808   0.0879   1.0000
  17.500   0.9624   0.21652   0.21249  -0.0772   0.0861   1.0000
  18.000   0.9424   0.22474   0.22067  -0.0911   0.0794   1.0000
